
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:17:56
==============================================================================================================
SN:290_003.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.0277 ZT: 289.5990(2018) CT: 290.0154 CL:    15
NCHAN:4096   Live:    15.0   True:    17.7   Delta: 0.4225   Rate:755934   Gain: 0.50021   Zero: -0.17000
 61  1012.0   1015.9  1016.0  507.99     2178   39.5   2.94   5.423e+5  1.27  2.336e+4     No
 62  1016.0   1021.9  1025.0  510.99   458912    3.4  20.72   1.149e+8  1.27  4.694e+5     No
 63  1025.0   1026.9  1031.0  513.49     7903   37.0   9.98   1.988e+6  1.27  9.579e+4     No
 64  1031.0   1031.7  1033.0  515.88     4424   36.6   5.36   1.118e+6  1.27  1.524e+4     No
 65  1033.0   1036.3  1040.0  518.18     9431   31.3   2.34   2.393e+6  1.27  3.390e+4     No
 66  1043.0   1047.7  1051.0  523.90     4841    5.2   1.00   1.241e+6  1.40  2.198e+4    Yes
 67  1051.0   1054.7  1058.0  527.37      249   86.5   1.00   6.446e+4  1.43  1.460e+4    Yes
 68  1065.0   1070.0  1073.0  535.05      560   39.0   1.00   1.464e+5  1.32  1.525e+4    Yes
 69  1075.0   1081.0  1082.0  540.56    12868    6.4   1.00   3.397e+6  1.44  2.526e+4    Yes
 70  1081.0   1082.8  1088.0  541.43     3105    1.4   1.00   8.209e+5  1.44  2.366e+4     No
 71  1088.0   1092.8  1100.0  546.43      794   34.3   1.00   2.118e+5  1.45  2.055e+4     No
 72  1110.0   1114.1  1117.0  557.08      494   39.8   1.00   1.344e+5  1.46  1.207e+4     No
 73  1118.0   1120.5  1123.0  560.28      468   34.7   1.00   1.279e+5  1.32  8.927e+3     No
 74  1126.0   1131.0  1131.0  565.56     1861   15.5   1.00   5.126e+5  1.38  1.058e+4     No
 75  1131.0   1134.4  1137.0  567.28    22667    1.5   1.00   6.261e+6  1.38  3.427e+4     No
 76  1134.0   1138.0  1138.0  569.04      994   30.3   1.00   2.754e+5  1.38  2.533e+4     No
 77  1138.0   1144.6  1150.0  572.38     8071    3.8   1.00   2.248e+6  1.38  2.751e+4     No
 78  1149.0   1154.2  1161.0  577.16     4542    6.0   1.00   1.275e+6  1.47  2.161e+4     No
 79  1160.0   1162.4  1165.0  581.25      623   47.0   1.00   1.760e+5  1.34  8.245e+3     No
 80  1165.0   1169.7  1175.0  584.91      835   35.3   1.00   2.376e+5  1.34  1.443e+4    Yes
 81  1185.0   1192.3  1198.0  596.23     2058   14.1   1.06   5.957e+5  1.50  1.846e+4     No
 82  1206.0   1209.6  1210.0  604.87     3002    9.7   1.00   8.807e+5  1.45  8.845e+3     No
 83  1210.0   1213.8  1220.0  606.95    14450    2.3   1.00   4.253e+6  1.45  2.882e+4    Yes
 84  1220.0   1223.8  1227.0  611.98     2713    7.7   1.00   8.049e+5  1.37  1.162e+4     No
 85  1228.0   1236.1  1239.0  618.15     6048    3.6   1.00   1.811e+6  1.52  1.946e+4    Yes
 86  1239.0   1243.5  1247.0  621.81     2688    7.6   1.00   8.094e+5  1.52  1.240e+4    Yes
 87  1258.0   1265.6  1272.0  632.89     4083    7.4   1.00   1.250e+6  1.54  1.917e+4     No
 88  1274.0   1278.4  1282.0  639.28      256   65.2   1.00   7.920e+4  1.54  8.768e+3     No
 89  1283.0   1289.6  1293.0  644.87     2479    8.2   1.00   7.723e+5  1.40  1.263e+4    Yes
 90  1303.0   1307.6  1311.0  653.87      849   19.7   1.00   2.682e+5  1.56  8.845e+3     No
 91  1317.0   1326.4  1329.0  663.28    11410    3.4   1.00   3.650e+6  1.56  2.266e+4    Yes
 92  1329.0   1331.8  1339.0  666.00     2376   15.0   1.00   7.631e+5  1.56  1.280e+4    Yes
 93  1351.0   1356.5  1364.0  678.36     1123   25.7   2.37   3.668e+5  1.58  1.266e+4     No
 94  1365.0   1368.7  1374.0  684.48      732   22.7   1.00   2.412e+5  1.59  8.529e+3    Yes
 95  1374.0   1378.9  1383.0  689.58     5046    3.7   1.00   1.672e+6  1.56  1.259e+4     No
 96  1392.0   1395.4  1402.0  697.81     1065   16.7   1.00   3.569e+5  1.60  9.315e+3    Yes
 97  1412.0   1414.9  1417.0  707.57      260   44.5   1.00   8.854e+4  1.46  4.538e+3     No
 98  1419.0   1423.2  1426.0  711.71      438   32.7   1.00   1.494e+5  1.62  6.005e+3     No
 99  1432.0   1436.7  1442.0  718.48      346   46.3   1.13   1.192e+5  1.62  7.782e+3     No
100  1480.0   1481.8  1484.0  741.01      151   62.5   1.00   5.349e+4  1.49  3.235e+3     No
101  1528.0   1530.6  1533.0  765.45      181   56.8   1.00   6.625e+4  1.51  3.558e+3     No
102  1561.0   1567.5  1567.0  783.88     5574   23.5   1.43   2.077e+6  1.68  8.639e+3     No
103  1567.0   1569.1  1576.0  784.71     9723   11.7   1.08   3.626e+6  1.68  1.867e+4     No
104  1616.0   1622.3  1625.0  811.31      236   54.5   1.00   9.084e+4  1.71  5.473e+3    Yes
105  1628.0   1632.5  1635.0  816.42      769   16.2   1.00   2.973e+5  1.71  4.784e+3    Yes
106  1635.0   1639.2  1644.0  819.73      803   15.6   1.00   3.118e+5  1.71  5.802e+3    Yes
107  1649.0   1657.3  1665.0  828.82     3560    6.2   1.00   1.396e+6  1.72  1.178e+4    Yes
108  1666.0   1669.3  1672.0  834.81      294   39.4   1.00   1.162e+5  1.56  3.550e+3     No
109  1679.0   1683.0  1686.0  841.65      422   29.5   1.00   1.681e+5  1.74  4.066e+3     No
110  1686.0   1692.3  1697.0  846.31     1488    9.0   1.06   5.947e+5  1.74  6.982e+3     No
111  1710.0   1717.6  1720.0  858.96     1374   10.0   1.00   5.569e+5  1.75  6.002e+3     No
112  1720.0   1724.5  1730.0  862.44      803   16.1   1.00   3.268e+5  1.75  5.383e+3     No
113  1730.0   1734.6  1739.0  867.47      428   28.5   1.00   1.752e+5  1.76  4.482e+3    Yes
114  1739.0   1742.9  1747.0  871.63     1631    8.0   1.00   6.699e+5  1.76  5.351e+3     No
115  1756.0   1763.2  1769.0  881.76      995   15.9   1.00   4.130e+5  1.77  6.541e+3     No
116  1769.0   1775.3  1782.0  887.85      408   36.0   1.00   1.705e+5  1.78  5.650e+3     No
117  1794.0   1799.0  1806.0  899.67     4492    3.8   1.34   1.898e+6  1.71  9.358e+3     No
118  1807.0   1812.2  1816.0  906.31     1303    9.3   1.00   5.546e+5  1.79  4.806e+3     No
119  1819.0   1824.8  1829.0  912.58      234   50.0   1.00   1.003e+5  1.80  4.186e+3     No
120  1856.0   1861.2  1864.0  930.80      234   45.1   1.00   1.022e+5  1.81  3.322e+3     No
121  1879.0   1886.9  1890.0  943.64      624   22.0   1.20   2.759e+5  1.82  4.734e+3     No
122  1896.0   1902.0  1907.0  951.23     1063   12.8   1.22   4.738e+5  1.83  4.890e+3     No
123  1926.0   1932.6  1936.0  966.52      331   36.7   1.00   1.500e+5  1.84  4.288e+3     No
124  1939.0   1945.0  1951.0  972.71      752   18.9   1.00   3.424e+5  1.85  5.204e+3     No
125  1961.0   1967.9  1973.0  984.20      646   21.1   1.00   2.975e+5  1.86  4.842e+3     No
126  1973.0   1980.3  1991.0  990.39     2034    9.4   1.00   9.415e+5  1.86  8.409e+3     No
127  2008.0   2009.9  2012.0 1005.20       93   72.3   1.00   4.412e+4  1.70  1.633e+3     No
128  2015.0   2018.7  2022.0 1009.58      213   44.5   1.00   1.006e+5  1.88  2.635e+3     No
129  2028.0   2032.5  2040.0 1016.49      415   31.2   1.00   1.972e+5  1.88  4.404e+3     No
130  2040.0   2044.7  2048.0 1022.60      324   31.9   1.00   1.549e+5  1.89  2.987e+3     No
131  2056.0   2063.7  2069.0 1032.10     6720    2.5   1.00   3.235e+6  1.85  1.054e+4     No
132  2069.0   2074.3  2077.0 1037.40      308   30.9   1.00   1.494e+5  1.72  2.857e+3     No
133  2084.0   2093.1  2099.0 1046.81     2984    6.7   1.81   1.456e+6  1.91  7.586e+3    Yes
134  2117.0   2123.2  2126.0 1061.88      257   38.8   1.00   1.276e+5  1.74  2.838e+3     No
135  2150.0   2151.8  2154.0 1076.16       70   89.6   1.00   3.508e+4  1.75  1.359e+3     No
136  2159.0   2162.1  2165.0 1081.31      229   34.8   1.00   1.157e+5  1.75  2.017e+3     No
137  2168.0   2171.3  2174.0 1085.89      135   58.8   1.00   6.847e+4  1.76  1.894e+3     No
138  2178.0   2183.9  2189.0 1092.21      884   13.2   1.00   4.493e+5  1.95  3.830e+3     No
139  2196.0   2199.8  2203.0 1100.16      404   21.7   1.00   2.068e+5  1.77  2.308e+3     No
140  2249.0   2258.3  2265.0 1129.45      345   38.9   1.00   1.811e+5  1.97  4.292e+3     No
141  2296.0   2300.0  2307.0 1150.31      168   59.3   1.00   8.988e+4  1.80  3.255e+3     No
142  2307.0   2309.7  2313.0 1155.13      185   44.2   1.00   9.925e+4  1.81  1.955e+3     No
143  2340.0   2345.4  2352.0 1172.97      503   27.1   2.54   2.735e+5  2.01  3.412e+3     No
144  2358.0   2367.4  2373.0 1184.03     1129   11.9   1.00   6.187e+5  2.02  4.630e+3     No
145  2373.0   2379.5  2387.0 1190.06      329   37.7   1.16   1.814e+5  2.02  3.660e+3     No
146  2387.0   2392.4  2395.0 1196.49      657   14.2   1.00   3.631e+5  2.03  2.590e+3     No
147  2395.0   2400.0  2405.0 1200.31     1118    8.6   1.00   6.190e+5  2.03  3.490e+3     No
148  2408.0   2415.6  2419.0 1208.11      483   21.8   1.00   2.688e+5  2.04  3.050e+3     No
149  2419.0   2425.8  2431.0 1213.22      828   13.5   1.00   4.623e+5  2.04  3.684e+3     No
150  2436.0   2442.8  2450.0 1221.72     2159    6.5   1.00   1.212e+6  2.05  5.349e+3     No
151  2463.0   2467.6  2471.0 1234.11      412   22.4   1.00   2.332e+5  2.06  2.250e+3     No
152  2472.0   2475.0  2478.0 1237.84      193   38.9   1.00   1.098e+5  1.86  1.688e+3     No
153  2481.0   2484.9  2488.0 1242.76      169   48.3   1.00   9.627e+4  1.94  1.936e+3     No
154  2488.0   2492.5  2499.0 1246.60      179   56.6   1.00   1.022e+5  2.07  2.946e+3     No
155  2512.0   2516.7  2520.0 1258.68      427   22.3   1.00   2.459e+5  2.07  2.378e+3     No
156  2525.0   2530.2  2534.0 1265.44      194   48.6   1.00   1.124e+5  2.08  2.392e+3     No
157  2547.0   2555.1  2559.0 1277.91      320   35.0   1.00   1.863e+5  2.09  3.015e+3     No
158  2571.0   2575.1  2578.0 1287.90      433   23.1   1.95   2.536e+5  1.90  2.046e+3     No
159  2617.0   2619.6  2622.0 1310.15      137   46.3   1.00   8.162e+4  1.91  1.261e+3     No
160  2625.0   2630.6  2636.0 1315.64      196   47.3   1.00   1.171e+5  2.12  2.471e+3     No
161  2662.0   2666.7  2670.0 1333.72      184   42.7   1.00   1.111e+5  2.13  1.726e+3     No
162  2680.0   2686.1  2692.0 1343.42      289   34.2   1.00   1.754e+5  2.14  2.524e+3     No
163  2719.0   2725.1  2731.0 1362.92      404   24.6   1.00   2.487e+5  2.15  2.612e+3     No
164  2750.0   2755.0  2763.0 1377.88     1128    9.9   1.12   7.004e+5  2.16  3.451e+3     No
165  2812.0   2815.3  2818.0 1408.06      122   52.1   1.00   7.766e+4  1.98  1.206e+3     No
166  2857.0   2864.9  2870.0 1432.84      583   17.4   1.00   3.759e+5  2.20  2.507e+3     No
167  2915.0   2918.5  2921.0 1459.66      150   39.8   1.00   9.871e+4  2.01  1.064e+3     No
168  2925.0   2931.4  2936.0 1466.10      460   18.8   1.00   3.035e+5  2.22  2.032e+3     No
169  2962.0   2964.6  2966.0 1482.71       43  103.4   1.00   2.922e+4  2.02  6.720e+2     No
170  2980.0   2990.0  2994.0 1495.45     1855    5.7   1.00   1.245e+6  2.24  3.750e+3     No
171  2994.0   3001.2  3007.0 1501.06     2782    4.4   1.41   1.874e+6  2.24  4.576e+3     No
172  3038.0   3042.8  3047.0 1521.82      168   44.7   1.00   1.150e+5  2.05  1.481e+3     No
173  3047.0   3053.6  3059.0 1527.22     1110   10.2   1.35   7.607e+5  2.27  2.727e+3     No
174  3061.0   3067.8  3073.0 1534.34      904   10.4   1.00   6.221e+5  2.27  2.465e+3     No
175  3144.0   3147.4  3150.0 1574.17      139   39.6   1.00   9.854e+4  2.08  9.110e+2     No
176  3155.0   3161.8  3163.0 1581.38      302   26.5   1.00   2.140e+5  2.30  1.271e+3     No
177  3163.0   3169.5  3178.0 1585.23     1236    8.2   1.04   8.772e+5  2.30  3.312e+3     No
178  3179.0   3182.4  3185.0 1591.69      134   42.1   1.00   9.609e+4  2.09  9.700e+2     No
179  3184.0   3192.6  3197.0 1596.79      813   12.0   1.16   5.814e+5  2.31  2.519e+3    Yes
180  3199.0   3208.6  3214.0 1604.78     2010    6.2   1.01   1.443e+6  2.32  3.865e+3     No
181  3214.0   3217.8  3220.0 1609.37       82   71.0   1.00   5.952e+4  2.10  9.430e+2     No
182  3239.0   3241.8  3245.0 1621.38      106   53.7   1.00   7.732e+4  2.11  8.880e+2     No
183  3270.0   3273.6  3276.0 1637.28      158   35.5   1.00   1.163e+5  2.12  9.400e+2     No
184  3302.0   3307.3  3310.0 1654.12      202   32.4   1.00   1.500e+5  2.13  1.213e+3     No
185  3322.0   3329.1  3333.0 1665.03      370   21.9   1.00   2.759e+5  2.36  1.667e+3     No
186  3353.0   3356.4  3359.0 1678.68       93   58.2   1.00   7.043e+4  2.14  8.260e+2     No
187  3393.0   3397.6  3401.0 1699.34      156   40.9   1.13   1.188e+5  2.38  1.031e+3     No
188  3434.0   3440.9  3446.0 1720.99      548   14.8   1.00   4.210e+5  2.39  1.745e+3     No
189  3531.0   3539.8  3545.0 1770.45      549   16.3   1.62   4.336e+5  2.43  1.767e+3     No
190  3560.0   3564.7  3568.0 1782.90      282   20.4   1.00   2.247e+5  2.20  9.710e+2     No
191  3597.0   3602.1  3605.0 1801.61       92   59.4   1.00   7.395e+4  2.21  7.670e+2     No
192  3605.0   3609.8  3614.0 1805.42      142   40.4   1.00   1.148e+5  2.21  8.870e+2     No
193  3643.0   3648.7  3654.0 1824.89      203   31.2   1.00   1.651e+5  2.46  1.019e+3     No
194  3700.0   3706.0  3711.0 1853.56      255   18.5   1.00   2.103e+5  2.48  1.071e+3     No
195  3751.0   3755.2  3758.0 1878.18      124   38.3   1.00   1.036e+5  2.26  6.330e+2     No
196  3768.0   3775.8  3780.0 1888.48      419   16.7   1.00   3.515e+5  2.50  1.199e+3     No
197  3807.0   3821.1  3829.0 1911.13     4474    3.5   3.07   3.797e+6  2.27  5.715e+3     No
198  3836.0   3843.6  3848.0 1922.42      249   24.3   1.00   2.125e+5  2.52  9.570e+2     No
199  3853.0   3859.6  3865.0 1930.43      126   47.2   1.00   1.086e+5  2.53  8.550e+2     No
200  3991.0   3998.2  4004.0 1999.75      263   20.3   1.00   2.339e+5  2.57  7.700e+2     No
201  4028.0   4038.1  4043.0 2019.69      532   11.8   1.00   4.766e+5  2.58  1.087e+3     No
202  4076.0   4083.7  4086.0 2042.49      380   16.0   1.00   3.444e+5  2.59  7.990e+2     No
203  4086.0   4089.3  4092.0 2045.30      168   38.8   1.21   1.524e+5  2.59  4.530e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            1.4000E+08    1.3930E+08    1.5500E+13       1.20        u      

   477.31      1.4002E+08            1.00     1.20     0.00
  2      MO          99            2.7420E+08    2.4650E+08    1.5650E+12       0.80        u      

   182.15      2.7417E+08            1.00     2.00     0.00
   364.28      5.1524E+07            5.80    14.20   -30.50
   739.51      1.4465E+07          818.16   100.00   -18.00
  3      RU         103            3.4610E+05    3.4350E+05    2.8210E+10      21.30        u      

   495.95      3.4602E+05            1.00    21.30     0.00
  4      RU         106            8.1570E+07    8.1510E+07    6.3110E+13       7.60        u      

   621.81      8.1551E+07            1.00     7.60     0.00
  5      TE         127            3.7060E+07    1.7480E+07    2.9990E+10      43.40        u      

   419.34      3.7057E+07            0.75    24.80     0.00
  6      I         130            3.0210E+05    1.7100E+05    3.2310E+08      40.60        u      

   419.34      3.0200E+05            0.25    24.80     0.00
   535.05      2.6116E+05            1.16    39.00    -0.40
   540.56      6.6215E+08            0.00     6.40    70.70
   666.00      3.4468E+05            0.22    15.00     0.80
  7      I         132            4.8520E+05    4.4280E+05    3.2290E+09      30.90        u      

   523.90      4.2146E+06            0.06     5.20    17.10
   666.00      5.5365E+05            0.57    15.00     0.80
   811.31      5.9054E+05            0.27    54.50     0.30
   954.62      2.0280E+05            2.39   100.00    -1.40
  8      XE         135            1.1450E+06    5.2910E+05    9.0230E+08      10.40        u      

   248.98      1.1451E+06            1.00    10.40     0.00
   606.95      1.0353E+08            0.00     2.30    43.70
  9      CS         136            3.2540E+05    3.1830E+05    8.8950E+09      21.40        u      

   275.82      5.2513E+05            0.17    28.80     1.30
   819.73      3.1948E+05            1.02    15.60    -0.10
  1046.80      9.5659E+05            0.17     6.70     9.80
  10      LA         140            7.1750E+05    6.0250E+05    2.5000E+09      27.80        u      

   329.52      1.5198E+05            0.29    16.60   -22.40
   432.60      5.3252E+07            0.01     7.30    13.60
   487.10      3.9022E+05            1.84    35.60    -2.40
   816.42      1.4999E+06            0.48    16.30     3.20
   867.47      3.7310E+06            0.19    28.50     2.80
  1596.80      7.2554E+05            0.99    12.00     0.10
  11      PM         151            2.1190E+06    1.6540E+06    5.2060E+09      28.90        u      

   275.82      3.4192E+06            0.45    28.80     1.30
   338.99      1.9726E+06            0.78    16.70    -0.40
   444.24      9.2982E+06            0.10     8.70     8.90
  12      W         187            1.2260E+06    9.1340E+05    2.5350E+09      22.70        u      

   479.31      4.1406E+06            0.21    13.90     5.10
   618.15      8.1148E+06            0.03     3.60    23.60
   684.48      1.2255E+06            1.00    22.70     0.00
  13      AU         198            5.2830E+05    4.7380E+05    2.9560E+09      17.50        u      

   411.35      5.2815E+05            1.00    17.50     0.00
  14      BI         212            2.7790E+08    2.6230E+05    2.4270E+10      35.30        u      

   278.83      2.7786E+08            0.01     2.60     0.00
   584.91      2.7786E+08            1.00    35.30     0.00
  15      PB         211            1.6180E+12    1.3650E+07    8.4260E+13      12.20        u      

   404.85      1.6178E+12            1.00    12.20     0.00
   828.82      2.5771E+12            0.37     6.20     6.00
  16      TH         227            1.9300E+08    1.9000E+08    7.5030E+12      16.70        u      

   268.04      1.9503E+08            0.99    11.80     0.10
   338.99      1.7965E+08            0.29    16.70    -0.40
   444.24      8.4681E+08            0.09     8.70     8.90
  17      TH         228            5.0350E+08    3.4340E+08    7.3070E+14       6.60        u      

   130.73      6.1101E+09            0.07     4.20    21.90
   216.91      5.0343E+08            1.00     6.60     0.00
  18      PA         231            1.0290E+09    2.4790E+08    2.5590E+19       3.40        u      

   300.07      1.0290E+09            1.00     1.90     0.00
   302.46      6.6485E+08            1.93     4.30   -12.80
   329.52      2.1802E+08            7.55    16.60   -22.40
  19      U         237            5.8360E+06    5.5880E+06    8.1810E+10      18.00        u      

    58.28      5.8343E+06            0.38    11.40     0.00
    97.15      5.8343E+06            1.00     9.90     0.00
   206.49      5.8343E+06            0.64     3.60     0.00
  20      NP         239            2.3330E+07    2.0600E+07    1.1410E+11       2.60        u      

   228.68      3.1381E+06           12.80    36.70   -17.50
   278.83      2.3322E+07            0.99     2.60     0.00


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:17:59
==============================================================================================================
SN:290_003.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.0277 ZT: 289.5990(2018) CT: 290.0154 CL:    15
NCHAN:4096   Live:    15.0   True:    17.7   Delta: 0.4225   Rate:755934   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 00:42:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:18:00
==============================================================================================================
