
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:15:54
==============================================================================================================
SN:289_087.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 289.9118 ZT: 289.5990(2018) CT: 289.8998 CL:    15
NCHAN:4096   Live:    15.0   True:    17.2   Delta: 0.3068   Rate:645773   Gain: 0.50021   Zero: -0.17000
 30   595.0    600.2   602.0  300.04    61113    1.5   3.47   9.315e+6  1.15  1.189e+5    Yes
 31   602.0    604.8   608.0  302.33    14427    3.1   1.22   2.214e+6  1.15  6.936e+4    Yes
 32   608.0    614.5   617.0  307.20     3260   12.5   1.10   5.075e+5  1.15  7.474e+4    Yes
 33   636.0    637.8   643.0  318.88      832   45.7   1.00   1.340e+5  1.07  5.436e+4    Yes
 34   653.0    658.4   661.0  329.16      747   59.0   1.00   1.237e+5  1.08  5.925e+4     No
 35   671.0    678.0   683.0  338.94     3558   15.6   1.00   6.042e+5  1.20  8.030e+4    Yes
 36   689.0    692.9   697.0  346.41    12628    3.3   1.00   2.186e+6  1.14  5.893e+4    Yes
 37   723.0    728.5   733.0  364.25     4223    9.8   1.00   7.645e+5  1.18  4.994e+4    Yes
 38   757.0    759.7   763.0  379.85     2702   11.0   1.00   5.078e+5  1.14  2.788e+4    Yes
 39   774.0    776.2   781.0  388.11      877   31.8   1.00   1.680e+5  1.15  2.847e+4    Yes
 40   782.0    784.7   788.0  392.32      716   36.8   1.00   1.385e+5  1.27  2.350e+4     No
 41   789.0    795.9   804.0  397.94     2737   21.4   1.00   5.364e+5  1.28  5.189e+4     No
 42   804.0    809.7   817.0  404.84     4874   10.9   1.00   9.708e+5  1.29  4.521e+4    Yes
 43   817.0    820.8   825.0  410.40     1818   15.6   1.00   3.668e+5  1.29  2.659e+4    Yes
 44   836.0    838.3   842.0  419.15     1100   21.3   1.00   2.263e+5  1.18  1.963e+4     No
 45   842.0    846.0   850.0  423.02     1651   16.7   1.00   3.427e+5  1.31  2.498e+4     No
 46   861.0    865.2   869.0  432.61     8724    3.5   1.00   1.849e+6  1.22  3.062e+4    Yes
 47   882.0    888.5   891.0  444.27     5533    6.2   1.96   1.202e+6  1.33  2.819e+4     No
 48   891.0    894.1   897.0  447.07     1424   18.2   1.58   3.114e+5  1.33  1.688e+4     No
 49   899.0    906.7   911.0  453.35     2594   14.1   1.00   5.745e+5  1.34  3.045e+4     No
 50   914.0    920.1   923.0  460.06      865   30.7   1.00   1.942e+5  1.35  2.204e+4    Yes
 51   925.0    929.2   936.0  464.64    12573    2.7   1.00   2.850e+6  1.29  3.759e+4     No
 52   945.0    951.1   951.0  475.58     6165    6.6   2.87   1.428e+6  1.29  2.098e+4     No
 53   951.0    954.5   957.0  477.29    89483    0.9   1.00   2.080e+7  1.29  1.077e+5    Yes
 54   957.0    958.0   959.0  479.01     1535   18.3   1.00   3.580e+5  1.29  1.063e+4    Yes
 55   959.0    961.0   963.0  480.54     3662    7.7   1.00   8.567e+5  1.29  1.440e+4     No
 56   963.0    967.2   970.0  483.60     2660   10.4   1.00   6.260e+5  1.29  1.947e+4     No
 57   970.0    973.9   979.0  486.97     1100   22.7   1.00   2.607e+5  1.29  2.099e+4    Yes
 58   987.0    991.4   998.0  495.74     1827   22.4   3.24   4.401e+5  1.39  2.533e+4    Yes
 59  1002.0   1004.5  1008.0  502.27      407   48.2   1.00   9.929e+4  1.27  1.418e+4     No
 60  1007.0   1010.3  1012.0  505.18     1445   33.7   2.28   3.544e+5  1.40  1.387e+4     No
 61  1012.0   1015.0  1016.0  507.53     3492   29.4   4.95   8.600e+5  1.40  1.971e+4     No
 62  1016.0   1021.0  1021.0  510.53    43433   25.5   2.16   1.075e+7  1.40  1.977e+5     No
 63  1020.0   1022.0  1025.0  511.03   371743    8.8   2.04   9.213e+7  1.40  3.318e+5     No
 64  1025.0   1028.5  1030.0  514.29     5288   25.8   1.22   1.318e+6  1.40  7.066e+4     No
 65  1030.0   1031.5  1031.0  515.78     2576   28.3   1.58   6.440e+5  1.40  6.288e+3     No
 66  1031.0   1036.1  1040.0  518.09    20933   24.6   3.33   5.255e+6  1.40  4.073e+4     No
 67  1040.0   1047.6  1052.0  523.82     6458   24.8   1.12   1.638e+6  1.40  2.747e+4     No
 68  1052.0   1054.4  1060.0  527.25      547   36.7   1.00   1.398e+5  1.37  1.380e+4     No
 69  1068.0   1070.5  1075.0  535.27      399   46.1   1.00   1.035e+5  1.30  1.109e+4     No
 70  1077.0   1082.3  1088.0  541.21     7327    3.6   1.00   1.916e+6  1.44  2.279e+4     No
 71  1088.0   1092.3  1099.0  546.22     1079   22.0   1.00   2.847e+5  1.45  1.606e+4     No
 72  1109.0   1114.1  1116.0  557.09     1310   16.4   2.27   3.521e+5  1.46  1.106e+4     No
 73  1116.0   1120.0  1123.0  560.07     1055   16.2   1.00   2.851e+5  1.46  1.063e+4     No
 74  1123.0   1130.6  1132.0  565.36     2689    7.9   1.24   7.329e+5  1.43  1.497e+4     No
 75  1132.0   1134.3  1137.0  567.22     4235    5.1   1.00   1.158e+6  1.43  1.162e+4     No
 76  1137.0   1144.6  1150.0  572.34    13542    2.2   1.00   3.733e+6  1.43  2.964e+4     No
 77  1149.0   1154.3  1158.0  577.20     6556    3.3   1.00   1.822e+6  1.39  1.738e+4     No
 78  1158.0   1162.1  1165.0  581.10     1229   15.4   1.00   3.437e+5  1.39  9.952e+3     No
 79  1165.0   1169.6  1177.0  584.87      987   19.1   1.00   2.779e+5  1.39  1.479e+4    Yes
 80  1180.0   1183.0  1185.0  591.55      293   48.2   1.00   8.345e+4  1.35  6.519e+3     No
 81  1185.0   1191.9  1193.0  596.01     1842   13.5   1.00   5.277e+5  1.36  1.125e+4     No
 82  1193.0   1194.6  1197.0  597.37      847   29.1   1.00   2.432e+5  1.36  6.189e+3     No
 83  1201.0   1209.4  1210.0  604.76     5961    3.5   1.00   1.730e+6  1.44  1.576e+4    Yes
 84  1210.0   1213.7  1217.0  606.93    24262    1.4   1.00   7.067e+6  1.44  3.436e+4    Yes
 85  1217.0   1223.7  1228.0  611.93     4608    4.1   1.00   1.353e+6  1.44  1.664e+4     No
 86  1228.0   1236.0  1239.0  618.10     7919    3.3   1.00   2.346e+6  1.47  1.957e+4    Yes
 87  1239.0   1243.3  1251.0  621.75     3442    6.3   1.00   1.026e+6  1.47  1.525e+4    Yes
 88  1257.0   1265.7  1272.0  632.91     4482    8.7   2.44   1.358e+6  1.49  1.808e+4     No
 89  1277.0   1280.0  1283.0  640.09      373   35.3   1.00   1.142e+5  1.55  5.771e+3     No
 90  1284.0   1289.3  1297.0  644.75     3335    6.6   1.00   1.028e+6  1.50  1.379e+4     No
 91  1305.0   1307.5  1310.0  653.86      710   17.3   1.00   2.219e+5  1.41  5.036e+3     No
 92  1320.0   1326.2  1328.0  663.17     1163   14.9   1.00   3.684e+5  1.57  7.507e+3     No
 93  1328.0   1331.7  1340.0  665.94     3538    7.9   1.97   1.124e+6  1.57  1.338e+4    Yes
 94  1350.0   1356.1  1364.0  678.14     1270   21.9   2.34   4.106e+5  1.58  1.164e+4     No
 95  1365.0   1368.6  1372.0  684.40      937   16.0   1.00   3.056e+5  1.59  6.191e+3    Yes
 96  1375.0   1379.0  1387.0  689.61     6658    3.6   1.31   2.184e+6  1.46  1.508e+4     No
 97  1391.0   1394.9  1403.0  697.58      388   47.3   1.00   1.288e+5  1.60  8.424e+3     No
 98  1410.0   1414.8  1418.0  707.49      808   18.4   1.24   2.716e+5  1.61  5.700e+3     No
 99  1417.0   1423.0  1429.0  711.61      958   18.7   1.00   3.235e+5  1.61  8.048e+3     No
100  1430.0   1436.5  1446.0  718.36      603   37.5   1.94   2.055e+5  1.62  9.739e+3     No
101  1477.0   1482.0  1488.0  741.11      333   44.3   1.00   1.168e+5  1.64  6.483e+3     No
102  1492.0   1495.0  1497.0  747.63      220   45.3   1.00   7.792e+4  1.49  3.134e+3     No
103  1499.0   1502.2  1505.0  751.22      197   55.5   1.00   7.006e+4  1.50  3.701e+3     No
104  1505.0   1508.3  1513.0  754.27      433   29.1   1.00   1.545e+5  1.50  4.908e+3    Yes
105  1528.0   1530.8  1533.0  765.52      228   42.8   1.00   8.236e+4  1.51  3.025e+3     No
106  1542.0   1547.5  1550.0  773.87      420   30.9   1.53   1.533e+5  1.67  4.516e+3     No
107  1552.0   1557.4  1561.0  778.82      464   29.4   1.52   1.704e+5  1.68  4.958e+3    Yes
108  1560.0   1567.5  1568.0  783.90    10571    9.7   1.00   3.898e+6  1.68  1.639e+4     No
109  1568.0   1569.3  1578.0  784.78    12699    8.1   1.00   4.688e+6  1.68  2.077e+4     No
110  1595.0   1597.1  1599.0  798.72      124   63.1   1.00   4.687e+4  1.54  2.248e+3     No
111  1616.0   1621.7  1626.0  810.99      552   24.5   1.31   2.101e+5  1.71  4.921e+3     No
112  1627.0   1631.6  1634.0  815.95      479   23.3   1.00   1.835e+5  1.71  3.549e+3    Yes
113  1634.0   1638.9  1643.0  819.63     1149   10.4   1.00   4.415e+5  1.71  4.941e+3     No
114  1652.0   1657.3  1663.0  828.80     5492    4.2   3.20   2.131e+6  1.72  1.031e+4    Yes
115  1666.0   1669.4  1672.0  834.88      500   20.4   1.00   1.954e+5  1.56  3.173e+3     No
116  1679.0   1682.5  1685.0  841.42      319   31.2   1.00   1.259e+5  1.74  2.958e+3     No
117  1686.0   1692.1  1697.0  846.21     1682    9.4   1.19   6.654e+5  1.74  6.330e+3     No
118  1711.0   1717.2  1720.0  858.79     1218    9.4   1.00   4.882e+5  1.75  4.735e+3     No
119  1720.0   1724.4  1728.0  862.39      972   11.7   1.00   3.913e+5  1.75  4.273e+3     No
120  1731.0   1734.7  1738.0  867.54      501   20.9   1.00   2.030e+5  1.59  3.425e+3    Yes
121  1738.0   1742.9  1747.0  871.64     2382    6.0   1.00   9.678e+5  1.59  6.028e+3     No
122  1756.0   1760.7  1766.0  880.54      213   56.4   1.00   8.753e+4  1.77  4.014e+3     No
123  1772.0   1775.2  1779.0  887.80      337   27.8   1.01   1.395e+5  1.78  2.834e+3     No
124  1796.0   1799.6  1803.0  899.98      466   20.9   1.00   1.953e+5  1.79  2.918e+3     No
125  1807.0   1812.0  1815.0  906.17     1628    8.2   1.38   6.858e+5  1.62  4.404e+3     No
126  1858.0   1861.3  1864.0  930.86      137   63.7   1.00   5.945e+4  1.64  2.241e+3     No
127  1881.0   1887.3  1894.0  943.88      785   17.4   1.00   3.436e+5  1.82  4.726e+3     No
128  1894.0   1901.9  1908.0  951.17     1593    9.0   1.00   7.025e+5  1.83  5.674e+3     No
129  1921.0   1928.3  1937.0  964.38      246   56.5   1.00   1.102e+5  1.84  5.327e+3     No
130  1940.0   1944.7  1949.0  972.59     1040   11.0   1.00   4.685e+5  1.85  3.908e+3     No
131  1962.0   1967.7  1972.0  984.08      975   12.2   1.00   4.442e+5  1.86  3.997e+3     No
132  1974.0   1980.4  1987.0  990.41     3156    4.6   1.00   1.446e+6  1.69  7.045e+3     No
133  1992.0   1995.3  1999.0  997.88      205   43.7   1.00   9.480e+4  1.69  2.275e+3     No
134  2005.0   2008.8  2012.0 1004.65      331   26.0   1.00   1.540e+5  1.70  2.317e+3     No
135  2015.0   2018.1  2020.0 1009.27      102   69.7   1.00   4.779e+4  1.70  1.600e+3     No
136  2028.0   2032.6  2037.0 1016.55      532   20.0   1.00   2.502e+5  1.88  3.103e+3     No
137  2037.0   2044.4  2049.0 1022.43      422   25.0   1.00   1.997e+5  1.88  3.709e+3     No
138  2057.0   2063.7  2067.0 1032.10      515   19.8   1.00   2.458e+5  1.72  3.107e+3     No
139  2083.0   2089.9  2099.0 1045.21      485   34.0   1.84   2.342e+5  1.91  4.642e+3     No
140  2119.0   2123.4  2127.0 1061.96      280   31.1   1.00   1.374e+5  1.92  2.236e+3     No
141  2166.0   2170.7  2174.0 1085.59      387   23.5   1.00   1.937e+5  1.94  2.244e+3     No
142  2177.0   2183.6  2189.0 1092.07     1212   11.6   2.48   6.094e+5  1.95  3.938e+3     No
143  2193.0   2200.2  2205.0 1100.35      558   19.5   1.00   2.825e+5  1.95  3.142e+3     No
144  2252.0   2258.9  2263.0 1129.72      618   17.1   1.21   3.211e+5  1.97  2.967e+3     No
145  2293.0   2300.5  2303.0 1150.56      435   23.1   1.19   2.300e+5  1.99  2.583e+3     No
146  2303.0   2308.6  2314.0 1154.58      660   18.5   1.97   3.498e+5  1.99  3.133e+3     No
147  2339.0   2344.9  2351.0 1172.75      690   16.9   1.47   3.713e+5  2.01  3.214e+3     No
148  2360.0   2367.4  2372.0 1184.03     1519    7.4   1.00   8.236e+5  2.02  4.077e+3     No
149  2377.0   2381.1  2386.0 1190.86      325   27.3   1.00   1.770e+5  1.83  2.207e+3     No
150  2387.0   2392.5  2395.0 1196.57      504   17.9   1.00   2.758e+5  2.03  2.186e+3     No
151  2395.0   2399.9  2407.0 1200.26     1792    5.5   1.00   9.819e+5  2.03  4.067e+3     No
152  2409.0   2414.3  2419.0 1207.46      583   16.2   1.00   3.213e+5  2.04  2.552e+3    Yes
153  2419.0   2426.3  2432.0 1213.46     1005   11.4   1.00   5.558e+5  2.04  3.691e+3     No
154  2437.0   2442.5  2446.0 1221.57      421   22.0   1.00   2.339e+5  2.05  2.165e+3     No
155  2460.0   2467.3  2471.0 1233.98      516   19.0   1.00   2.890e+5  2.05  2.669e+3     No
156  2485.0   2487.0  2489.0 1243.81       90   66.1   1.20   5.099e+4  1.87  1.048e+3     No
157  2497.0   2502.9  2507.0 1251.81      249   37.0   1.00   1.413e+5  2.07  2.374e+3     No
158  2513.0   2516.9  2521.0 1258.79      610   14.4   1.00   3.471e+5  1.88  2.298e+3     No
159  2529.0   2532.0  2535.0 1266.33      179   38.7   1.00   1.024e+5  1.88  1.437e+3     No
160  2538.0   2542.1  2545.0 1271.40      241   31.1   1.00   1.382e+5  1.88  1.563e+3     No
161  2550.0   2555.0  2560.0 1277.82      466   19.4   1.00   2.684e+5  2.09  2.253e+3     No
162  2569.0   2575.3  2579.0 1287.98      629   15.7   1.00   3.645e+5  1.90  2.402e+3     No
163  2584.0   2588.5  2591.0 1294.59      161   43.4   1.00   9.409e+4  1.90  1.473e+3     No
164  2625.0   2629.9  2636.0 1315.29      156   55.0   1.00   9.196e+4  2.12  2.035e+3     No
165  2692.0   2697.0  2701.0 1348.87      198   37.1   1.00   1.195e+5  2.10  1.531e+3     No
166  2719.0   2725.3  2732.0 1363.00      481   19.9   1.00   2.926e+5  2.15  2.275e+3     No
167  2749.0   2754.8  2764.0 1377.79     1573    7.6   1.26   9.668e+5  2.16  3.471e+3     No
168  2859.0   2864.9  2872.0 1432.84      931   10.1   1.18   5.938e+5  2.20  2.301e+3     No
169  2925.0   2931.4  2937.0 1466.11      639   12.3   1.00   4.166e+5  2.22  1.831e+3     No
170  2940.0   2945.4  2949.0 1473.12      164   38.9   1.00   1.080e+5  2.02  1.044e+3     No
171  2980.0   2990.2  2994.0 1495.52     2575    3.8   1.00   1.711e+6  2.03  3.888e+3     No
172  2994.0   3001.4  3009.0 1501.15     3926    2.7   1.00   2.618e+6  2.03  5.433e+3     No
173  3035.0   3042.8  3048.0 1521.86      420   17.7   1.00   2.840e+5  2.26  1.546e+3     No
174  3047.0   3053.6  3060.0 1527.25     1884    6.0   2.20   1.277e+6  2.27  2.911e+3     No
175  3143.0   3147.8  3152.0 1574.37      178   33.8   1.00   1.244e+5  2.08  9.000e+2     No
176  3161.0   3170.0  3177.0 1585.48     1567    7.9   2.99   1.101e+6  2.30  2.742e+3     No
177  3180.0   3183.7  3186.0 1592.33      101   43.9   1.00   7.151e+4  2.09  6.120e+2     No
178  3186.0   3192.6  3197.0 1596.78      911    8.6   1.31   6.450e+5  2.31  1.738e+3    Yes
179  3206.0   3209.4  3212.0 1605.17      111   42.2   1.31   7.940e+4  2.10  5.840e+2     No
180  3214.0   3217.6  3221.0 1609.28      108   44.0   1.00   7.702e+4  2.10  6.320e+2     No
181  3236.0   3241.1  3248.0 1621.04      111   52.7   1.00   8.006e+4  2.11  9.480e+2     No
182  3268.0   3275.0  3283.0 1637.98      249   29.0   1.00   1.805e+5  2.34  1.296e+3     No
183  3301.0   3307.5  3312.0 1654.25      299   20.1   1.00   2.188e+5  2.35  9.960e+2     No
184  3315.0   3319.2  3323.0 1660.09      171   28.3   1.00   1.258e+5  2.13  6.540e+2     No
185  3323.0   3329.7  3336.0 1665.35      483   13.8   1.00   3.560e+5  2.36  1.201e+3     No
186  3352.0   3356.7  3360.0 1678.86      170   27.4   1.00   1.264e+5  2.14  6.340e+2     No
187  3391.0   3396.8  3400.0 1698.92      152   32.1   1.00   1.144e+5  2.15  6.600e+2     No
188  3405.0   3410.0  3413.0 1705.49       89   49.6   1.00   6.771e+4  2.16  5.260e+2     No
189  3433.0   3441.2  3448.0 1721.10      930    8.5   1.64   7.069e+5  2.39  1.668e+3     No
190  3448.0   3454.5  3459.0 1727.79      167   30.6   1.00   1.277e+5  2.17  6.930e+2     No
191  3460.0   3463.7  3466.0 1732.35       79   44.3   1.00   6.058e+4  2.17  3.720e+2     No
192  3529.0   3539.8  3545.0 1770.42      817    9.6   1.71   6.384e+5  2.42  1.553e+3     No
193  3557.0   3564.9  3569.0 1783.01      489   13.3   1.68   3.847e+5  2.43  9.980e+2     No
194  3670.0   3675.4  3678.0 1838.24       69   51.9   1.00   5.660e+4  2.23  3.550e+2     No
195  3699.0   3705.6  3710.0 1853.36      315   15.9   1.26   2.570e+5  2.48  6.850e+2     No
196  3748.0   3753.6  3758.0 1877.36      104   37.9   1.00   8.640e+4  2.26  4.110e+2     No
197  3767.0   3776.1  3781.0 1888.61      618    8.8   1.00   5.137e+5  2.50  9.960e+2     No
198  3813.0   3821.0  3825.0 1911.08      353   16.2   2.46   2.967e+5  2.51  6.570e+2     No
199  3858.0   3863.5  3866.0 1932.37      141   22.3   1.06   1.201e+5  2.29  3.280e+2     No
200  3875.0   3884.4  3889.0 1942.79      197   21.4   1.00   1.689e+5  2.53  4.930e+2     No
201  3923.0   3928.7  3933.0 1964.97       79   40.3   1.00   6.895e+4  2.55  2.950e+2     No
202  4027.0   4037.9  4044.0 2019.56      718    7.6   1.47   6.358e+5  2.58  9.720e+2     No
203  4081.0   4089.2  4092.0 2045.24      380   14.2   3.25   3.413e+5  2.59  5.750e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            2.0100E+08    2.0020E+08    2.2250E+13       0.90        u      

   477.29      2.0093E+08            1.00     0.90     0.00
  2      BR          82            1.4250E+05    1.2330E+05    4.3540E+08      60.10        u      

   618.10      1.2932E+06            0.02     3.30    26.90
   778.82      2.3552E+05            0.60    29.40     1.30
   828.80      9.9417E+05            0.01     4.20    20.50
   554.35      6.3703E+04            2.24   100.00    -1.20
  3      RU         103            4.9890E+05    4.9620E+05    4.0670E+10      22.40        u      

   495.74      4.9874E+05            1.00    22.40     0.00
  4      RU         106            1.0200E+08    1.0190E+08    7.8900E+13       9.60        u      

   621.75      1.0195E+08            0.99     6.30     0.00
  5      I         131            9.6670E+05    9.4150E+05    1.6140E+10       9.80        u      

   364.25      9.6653E+05            1.00     9.80     0.00
  6      XE         135            1.4500E+06    8.2780E+05    1.1420E+09       7.20        u      

   248.88      1.4498E+06            1.00     7.20     0.00
   606.93      1.5936E+08            0.00     1.40    71.70
  7      LA         140            7.5980E+05    6.6940E+05    2.6480E+09      18.30        u      

   432.61      6.6747E+07            0.01     3.50    28.50
   486.97      5.8195E+05            1.18    22.70    -1.30
   815.95      8.8233E+05            0.86    23.30     0.60
   867.54      4.1222E+06            0.18    20.90     3.90
  1596.80      7.6728E+05            0.99     8.60     0.10
  8      CE         143            8.5180E+05    7.2980E+05    2.4330E+09      23.20        u      

   294.13      8.5164E+05            1.00    23.20     0.00
   665.94      1.4567E+06            0.03     7.90     5.30
  9      PM         151            2.5580E+06    2.1370E+06    6.2840E+09      20.80        u      

   338.94      2.5570E+06            0.78    15.60     0.00
   346.41      6.9780E+07            0.02     3.30    29.00
  10      W         187            1.6080E+06    1.2990E+06    3.3270E+09      18.30        u      

   479.01      2.1002E+06            0.77    18.30     1.30
   618.10      1.4597E+07            0.03     3.30    26.90
   621.75      1.6081E+06            0.01     6.30     0.00
   684.40      1.4326E+06            1.12    16.00    -0.80
  11      AU         198            4.1560E+05    3.8410E+05    2.3260E+09      15.60        u      

   410.40      4.1554E+05            1.00    15.60     0.00
  12      TL         200            1.3070E+06    1.0750E+06    2.9500E+09      16.20        u      

   828.80      9.1169E+06            0.05     4.20    20.50
  1207.50      1.3064E+06            1.00    16.20     0.00
  13      BI         212            4.8350E+07    3.0770E+05    4.2230E+09      41.50        u      

   278.79      4.8616E+07            0.01     2.30     0.20
   584.87      4.8210E+07            1.00    19.10     0.00
  14      PB         211            1.2240E+11    2.5350E+07    6.3740E+12      10.90        u      

   404.84      1.2238E+11            1.00    10.90     0.00
  15      TH         227            2.6320E+08    2.6030E+08    1.0240E+13      18.90        u      

   267.90      2.6319E+08            1.00    18.90     0.00
   338.94      2.6319E+08            0.22    15.60     0.00
  16      PA         231            2.1590E+09    3.9140E+08    5.3670E+19       1.50        u      

   300.04      2.1582E+09            1.00     1.50     0.00
   302.33      1.3022E+09            3.02     3.10   -21.10
  17      U         237            1.1890E+07    1.1520E+07    1.6670E+11       7.70        u      

    58.22      1.1889E+07            0.54     5.10     0.00
    97.11      1.3387E+07            0.89     5.20     2.10
   206.46      1.1260E+07            0.82     3.60    -1.60
  18      NP         239            2.3920E+07    2.1850E+07    1.1700E+11       5.20        u      

   206.46      2.2649E+07            0.23     3.60    -1.60
   228.46      3.1438E+06           15.31    33.50   -19.70
   278.79      2.4052E+07            0.99     2.30     0.20


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:15:58
==============================================================================================================
SN:289_087.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 289.9118 ZT: 289.5990(2018) CT: 289.8998 CL:    15
NCHAN:4096   Live:    15.0   True:    17.2   Delta: 0.3068   Rate:645773   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-16 21:55:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:15:58
==============================================================================================================
