
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:22:18
==============================================================================================================
SN:290_024.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.4112 ZT: 289.5990(2018) CT: 290.3888 CL:    30
NCHAN:4096   Live:    30.0   True:    32.2   Delta: 0.8010   Rate:331871   Gain: 0.50021   Zero: -0.17000
 70  1149.0   1154.3  1159.0  577.21     6474    3.1   1.00   8.730e+5  1.42  1.568e+4     No
 71  1158.0   1162.2  1168.0  581.16      613   29.0   1.00   8.321e+4  1.48  9.689e+3     No
 72  1167.0   1169.9  1172.0  585.00      712   18.4   1.00   9.721e+4  1.35  5.479e+3     No
 73  1172.0   1175.9  1179.0  588.01      369   34.9   1.00   5.072e+4  1.35  6.736e+3     No
 74  1189.0   1192.2  1197.0  596.18     1353   12.2   1.26   1.882e+5  1.46  8.347e+3     No
 75  1201.0   1209.5  1211.0  604.83     5953    5.6   1.62   8.387e+5  1.42  1.596e+4    Yes
 76  1211.0   1213.7  1221.0  606.94    22313    2.0   1.07   3.154e+6  1.42  3.082e+4    Yes
 77  1220.0   1223.8  1228.0  611.95     2309    6.6   1.00   3.290e+5  1.52  8.460e+3     No
 78  1228.0   1230.2  1232.0  615.20      259   38.4   1.00   3.713e+4  1.38  3.717e+3     No
 79  1232.0   1236.3  1240.0  618.21     4729    3.5   1.00   6.801e+5  1.52  1.084e+4    Yes
 80  1240.0   1243.6  1251.0  621.86     2796    6.9   1.00   4.044e+5  1.53  1.089e+4    Yes
 81  1257.0   1265.7  1271.0  632.91     3330    8.5   1.17   4.896e+5  1.52  1.302e+4     No
 82  1285.0   1289.7  1297.0  644.95     1908    9.7   1.00   2.856e+5  1.55  9.612e+3     No
 83  1301.0   1307.9  1312.0  654.04      643   25.2   1.00   9.754e+4  1.56  7.560e+3     No
 84  1321.0   1326.4  1329.0  663.28     9949    2.0   1.00   1.528e+6  1.50  1.515e+4    Yes
 85  1329.0   1331.8  1334.0  665.98     3559    4.6   1.00   5.488e+5  1.50  7.398e+3    Yes
 86  1334.0   1335.6  1340.0  667.89      832   17.9   1.00   1.286e+5  1.50  4.952e+3    Yes
 87  1351.0   1356.4  1363.0  678.29      560   29.9   1.00   8.780e+4  1.58  7.620e+3     No
 88  1364.0   1368.8  1372.0  684.50      646   22.3   1.00   1.022e+5  1.59  5.314e+3    Yes
 89  1372.0   1379.0  1385.0  689.59     3434    4.6   1.00   5.467e+5  1.59  1.039e+4     No
 90  1390.0   1395.3  1403.0  697.78     1145   17.0   1.33   1.843e+5  1.60  7.762e+3     No
 91  1413.0   1415.1  1418.0  707.67      219   44.8   1.23   3.579e+4  1.46  2.809e+3     No
 92  1420.0   1423.4  1428.0  711.83      305   38.8   1.00   4.998e+4  1.62  4.186e+3     No
 93  1431.0   1437.1  1440.0  718.68      351   34.5   1.00   5.806e+4  1.62  4.676e+3     No
 94  1479.0   1481.6  1485.0  740.91      164   59.5   1.00   2.800e+4  1.49  2.890e+3     No
 95  1499.0   1503.4  1506.0  751.81      223   44.4   1.00   3.848e+4  1.50  3.353e+3     No
 96  1544.0   1547.8  1552.0  774.05      241   46.1   1.00   4.278e+4  1.67  3.661e+3     No
 97  1553.0   1556.2  1559.0  778.26      268   35.7   1.00   4.771e+4  1.52  2.964e+3     No
 98  1559.0   1567.5  1569.0  783.89     9083   11.6   1.09   1.625e+6  1.68  1.643e+4    Yes
 99  1567.0   1569.2  1575.0  784.72     6194    1.2   1.00   1.110e+6  1.68  1.556e+4     No
100  1616.0   1621.2  1627.0  810.75      334   35.8   1.00   6.165e+4  1.71  4.170e+3    Yes
101  1627.0   1632.2  1635.0  816.27     1023   11.4   1.29   1.901e+5  1.71  3.812e+3    Yes
102  1635.0   1639.3  1644.0  819.80      671   15.4   1.00   1.252e+5  1.71  3.850e+3    Yes
103  1649.0   1657.1  1665.0  828.72     4922    4.0   1.53   9.266e+5  1.69  1.030e+4    Yes
104  1665.0   1669.8  1673.0  835.05      424   23.4   1.00   8.050e+4  1.73  2.998e+3     No
105  1679.0   1683.1  1686.0  841.72      307   31.3   1.00   5.868e+4  1.74  2.633e+3     No
106  1686.0   1692.2  1696.0  846.26     1223    8.7   1.14   2.349e+5  1.74  4.425e+3     No
107  1713.0   1717.4  1721.0  858.86     1102    9.0   1.00   2.145e+5  1.75  3.551e+3     No
108  1721.0   1724.7  1730.0  862.51      506   18.6   1.00   9.897e+4  1.75  3.120e+3     No
109  1731.0   1734.7  1738.0  867.51      322   27.2   1.00   6.326e+4  1.59  2.426e+3    Yes
110  1737.0   1743.0  1746.0  871.67     2554    4.6   1.00   5.036e+5  1.60  5.278e+3     No
111  1746.0   1749.1  1756.0  874.75      349   28.7   1.00   6.918e+4  1.60  3.494e+3     No
112  1758.0   1763.1  1766.0  881.73      718   14.1   1.25   1.432e+5  1.77  3.066e+3     No
113  1771.0   1775.1  1778.0  887.76      257   33.2   1.00   5.154e+4  1.78  2.203e+3     No
114  1789.0   1798.9  1806.0  899.66     3859    4.4   1.04   7.833e+5  1.69  8.144e+3     No
115  1806.0   1812.0  1816.0  906.19     1508    7.4   1.00   3.083e+5  1.79  3.974e+3     No
116  1821.0   1824.3  1830.0  912.35      206   44.1   1.00   4.246e+4  1.63  2.606e+3     No
117  1858.0   1861.6  1865.0  930.98      164   49.2   1.00   3.442e+4  1.81  2.026e+3     No
118  1879.0   1887.7  1891.0  944.04      326   34.8   1.00   6.945e+4  1.72  3.270e+3     No
119  1895.0   1902.1  1908.0  951.24      741   15.6   1.00   1.587e+5  1.83  3.664e+3     No
120  1925.0   1931.1  1938.0  965.77      296   39.6   1.00   6.442e+4  1.84  3.618e+3     No
121  1940.0   1944.6  1948.0  972.50      443   20.5   1.00   9.693e+4  1.85  2.462e+3     No
122  1965.0   1968.0  1971.0  984.22      453   17.1   1.00   1.003e+5  1.68  1.967e+3     No
123  1974.0   1980.2  1987.0  990.34     1348    9.2   1.00   2.998e+5  1.86  4.445e+3     No
124  2030.0   2033.3  2037.0 1016.91      185   39.9   1.00   4.232e+4  1.71  1.716e+3     No
125  2041.0   2044.7  2049.0 1022.58      302   26.6   1.00   6.941e+4  1.89  1.994e+3     No
126  2053.0   2063.8  2068.0 1032.12     5453    2.7   1.00   1.261e+6  1.76  8.538e+3     No
127  2070.0   2074.8  2080.0 1037.66      186   50.2   1.00   4.327e+4  1.72  2.227e+3     No
128  2084.0   2093.2  2099.0 1046.84     2542    5.3   1.00   5.958e+5  1.91  5.479e+3    Yes
129  2118.0   2122.7  2126.0 1061.60      206   37.8   1.00   4.902e+4  1.74  1.713e+3     No
130  2158.0   2161.7  2166.0 1081.12      186   40.8   1.00   4.517e+4  1.88  1.685e+3     No
131  2178.0   2183.9  2189.0 1092.23      505   18.3   1.00   1.234e+5  1.95  2.468e+3     No
132  2197.0   2200.9  2207.0 1100.72      315   26.2   1.00   7.760e+4  1.95  2.015e+3     No
133  2215.0   2219.5  2223.0 1110.01       99   71.3   1.00   2.474e+4  1.96  1.421e+3     No
134  2253.0   2258.7  2263.0 1129.63      334   24.2   1.00   8.437e+4  1.98  1.947e+3     No
135  2294.0   2300.3  2304.0 1150.42      557   19.0   1.71   1.429e+5  1.99  2.188e+3     No
136  2304.0   2309.3  2315.0 1154.94      361   26.4   1.83   9.298e+4  1.99  2.176e+3     No
137  2339.0   2345.5  2353.0 1173.03      419   25.2   1.15   1.096e+5  2.01  2.638e+3     No
138  2360.0   2367.7  2373.0 1184.18      955   10.6   1.00   2.513e+5  2.02  3.023e+3     No
139  2378.0   2381.1  2385.0 1190.84      218   31.5   1.00   5.771e+4  1.83  1.398e+3     No
140  2388.0   2392.6  2395.0 1196.62      371   20.4   1.00   9.850e+4  2.03  1.548e+3     No
141  2395.0   2400.1  2406.0 1200.36      834    9.5   1.00   2.218e+5  2.03  2.553e+3     No
142  2409.0   2413.0  2415.0 1206.80      101   62.3   1.00   2.714e+4  1.84  1.168e+3    Yes
143  2415.0   2425.6  2431.0 1213.14      396   31.7   1.00   1.062e+5  2.04  3.249e+3     No
144  2434.0   2442.8  2447.0 1221.71     1747    6.2   1.00   4.711e+5  1.85  3.813e+3     No
145  2464.0   2467.4  2470.0 1234.02      205   30.9   1.00   5.585e+4  1.86  1.236e+3     No
146  2512.0   2516.5  2521.0 1258.58      240   31.9   1.00   6.629e+4  1.88  1.728e+3     No
147  2570.0   2575.8  2579.0 1288.23      242   32.1   1.00   6.830e+4  1.90  1.607e+3     No
148  2616.0   2618.6  2621.0 1309.63       77   67.3   1.00   2.208e+4  1.91  8.500e+2     No
149  2680.0   2685.7  2688.0 1343.21      149   44.0   1.00   4.361e+4  1.93  1.270e+3     No
150  2720.0   2725.8  2730.0 1363.26      278   26.7   1.00   8.232e+4  2.15  1.524e+3     No
151  2747.0   2754.5  2759.0 1377.61      625   13.4   1.00   1.864e+5  2.16  2.034e+3     No
152  2792.0   2796.0  2801.0 1398.38      170   39.2   1.02   5.149e+4  1.97  1.268e+3     No
153  2813.0   2815.2  2817.0 1407.97       88   59.0   1.60   2.694e+4  1.98  6.370e+2     No
154  2859.0   2864.8  2868.0 1432.80      382   17.7   1.00   1.183e+5  2.20  1.338e+3     No
155  2874.0   2880.3  2885.0 1440.58      196   36.1   1.00   6.103e+4  2.21  1.345e+3     No
156  2924.0   2931.3  2939.0 1466.08      376   22.4   1.00   1.190e+5  2.22  1.762e+3     No
157  2941.0   2944.9  2949.0 1472.89      114   48.4   1.00   3.637e+4  2.02  8.530e+2     No
158  2983.0   2990.1  2994.0 1495.49     1150    8.4   1.96   3.708e+5  2.24  2.265e+3     No
159  2994.0   3001.1  3007.0 1501.00     1793    4.8   1.00   5.801e+5  2.24  3.064e+3     No
160  3037.0   3042.3  3047.0 1521.59      197   33.6   1.00   6.473e+4  2.26  1.156e+3     No
161  3047.0   3053.8  3059.0 1527.34      766   10.8   1.04   2.523e+5  2.27  1.860e+3     No
162  3062.0   3068.1  3073.0 1534.49      735   10.3   1.00   2.431e+5  2.27  1.670e+3     No
163  3107.0   3114.4  3121.0 1557.67      125   60.3   1.00   4.220e+4  2.29  1.387e+3     No
164  3157.0   3168.9  3177.0 1584.90      944   18.0   3.69   3.218e+5  2.30  2.905e+3     No
165  3182.0   3192.9  3197.0 1596.90     1149    9.1   1.63   3.944e+5  2.31  2.690e+3    Yes
166  3201.0   3208.6  3214.0 1604.75     1626    6.4   1.40   5.610e+5  2.32  2.757e+3     No
167  3269.0   3273.6  3276.0 1637.29       68   72.6   1.00   2.424e+4  2.12  6.930e+2     No
168  3324.0   3328.6  3332.0 1664.81      147   37.6   1.00   5.259e+4  2.13  8.270e+2     No
169  3436.0   3441.5  3448.0 1721.25      369   17.9   1.00   1.363e+5  2.39  1.221e+3     No
170  3461.0   3465.8  3470.0 1733.44      144   35.9   1.00   5.378e+4  2.17  7.680e+2     No
171  3507.0   3511.1  3513.0 1756.07       61   63.7   1.00   2.296e+4  2.19  4.510e+2     No
172  3532.0   3539.7  3544.0 1770.38      277   22.1   1.00   1.051e+5  2.43  1.020e+3     No
173  3559.0   3564.9  3568.0 1782.99      187   27.5   1.00   7.154e+4  2.43  7.250e+2     No
174  3598.0   3602.9  3604.0 1802.03       63   77.2   1.00   2.456e+4  2.21  4.220e+2     No
175  3604.0   3608.7  3613.0 1804.90      131   38.0   1.00   5.081e+4  2.21  6.110e+2     No
176  3643.0   3649.6  3654.0 1825.36      253   21.2   1.00   9.903e+4  2.46  8.130e+2     No
177  3700.0   3705.3  3712.0 1853.24      164   32.6   1.00   6.521e+4  2.48  7.440e+2     No
178  3748.0   3754.9  3761.0 1878.05      103   52.4   1.00   4.146e+4  2.49  7.320e+2     No
179  3770.0   3776.2  3784.0 1888.67      250   23.8   1.00   1.010e+5  2.50  8.940e+2     No
180  3807.0   3820.9  3827.0 1911.05     3612    4.5   4.56   1.472e+6  2.51  4.483e+3     No
181  3837.0   3843.7  3848.0 1922.45      136   36.0   1.00   5.594e+4  2.52  5.990e+2     No
182  3990.0   3997.2  4006.0 1999.22      156   32.5   1.00   6.658e+4  2.57  6.210e+2     No
183  4030.0   4037.5  4041.0 2019.40      336   15.0   1.83   1.446e+5  2.58  6.280e+2     No
184  4074.0   4083.9  4092.0 2042.61      346   18.1   1.00   1.504e+5  2.59  9.460e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            4.4390E+07    4.3930E+07    4.9130E+12       1.10        u      

   477.35      4.4380E+07            1.00     1.10     0.00
  2      MO          99            6.5960E+07    5.3900E+07    3.7650E+11       1.30        u      

   182.21      6.5950E+07            1.00     1.30     0.00
   739.51      4.6120E+06          447.43   100.00   -13.30
  3      RU         103            3.2770E+05    3.2310E+05    2.6720E+10      13.40        u      

   496.32      3.2765E+05            1.00    13.40     0.00
   606.94      2.6253E+07            0.01     2.10    48.10
  4      RU         106            3.9070E+07    3.9010E+07    3.0230E+13       7.20        u      

   621.86      3.9058E+07            0.96     6.90     0.00
  5      CD         115            1.0720E+05    8.3530E+04    4.9590E+08      52.80        u      

   261.49      1.3794E+07            0.01    11.30     8.80
   527.97      1.5757E+05            0.68    56.60     0.60
   336.26      7.3164E+04            1.46   100.00    -0.50
  6      SB         127            6.6160E+06    5.7280E+06    5.2910E+10      14.20        u      

   411.50      6.6147E+06            0.64     8.40     0.00
   444.28      6.6147E+06            0.84    10.50     0.00
   475.72      3.3766E+06            4.30     8.90   -10.80
   604.83      6.6147E+06            0.29     5.60     0.00
   684.50      1.2625E+06           19.78    22.30   -19.00
   783.89      6.6147E+06            0.30    11.60     0.00
  7      I         126            1.7300E+06    1.6580E+06    4.6790E+10       4.60        u      

   388.02      2.6170E+05            8.38    43.90   -12.80
   665.98      1.7298E+06            1.00     4.60     0.00
  8      I         131            1.4460E+05    1.3490E+05    2.4140E+09      23.10        u      

   364.29      1.4455E+05            1.00    23.10     0.00
  9      I         132            1.5260E+05    1.2830E+05    1.0150E+09      31.60        u      

   523.86      2.3996E+06            0.06     7.40    12.70
   667.89      1.5496E+05            0.98    17.90     0.10
   810.75      1.3089E+06            0.12    35.80     2.50
   954.62      8.7777E+04            1.74   100.00    -0.70
  10      XE         135            7.7230E+05    1.7870E+05    6.0840E+08      16.90        u      

   249.10      7.7210E+05            1.00    16.90     0.00
   606.94      6.1864E+07            0.00     2.10    48.10
  11      CS         136            1.3100E+05    1.2560E+05    3.5800E+09      15.40        u      

   155.50      2.3490E+05            0.02     6.90     6.40
   276.01      9.0261E+05            0.06    11.70     7.30
   819.80      1.3093E+05            1.00    15.40     0.00
  1046.80      3.4340E+05            0.17     5.40    11.60
  12      LA         140            6.4870E+05    4.6600E+05    2.2610E+09      16.80        u      

   329.19      7.7228E+04            0.61    27.60   -26.80
   432.66      1.8981E+07            0.03     7.60    12.80
   487.05      5.9930E+05            1.08    13.50    -0.60
   816.27      1.1212E+06            0.58    11.40     3.70
   867.51      1.5750E+06            0.41    27.20     2.20
  1596.90      5.7550E+05            1.13     9.10    -1.40
  13      W         187            2.8300E+06    1.6200E+06    5.8520E+09       9.40        u      

   130.77      2.8289E+06            0.07     2.20     0.00
   479.42      2.8289E+06            1.00     9.40     0.00
   618.21      8.8176E+06            0.14     3.50    19.60
   621.86      2.8289E+06            0.04     6.90     0.00
   684.50      5.3995E+05            4.19    22.30   -19.00
  14      AU         198            1.5360E+05    1.2500E+05    8.5930E+08      36.70        u      

   411.50      1.5354E+05            0.36     8.40     0.00
  15      TL         200            1.5130E+05    9.0790E+04    3.4160E+08      62.30        u      

   828.72      4.0468E+06            0.01     4.00    24.40
  1206.80      1.5127E+05            1.00    62.30     0.00
  16      PB         212            5.4480E+08    1.5570E+08    5.0160E+11       6.50        u      

   300.10      4.8980E+08            1.22     1.10   -10.20
   783.89      5.4468E+08            0.70    11.60     0.00
   727.25      4.4284E+07          782.88   100.00   -11.30
  17      TH         227            7.4070E+07    7.1900E+07    2.8800E+12       9.30        u      

   155.50      1.3284E+08            0.42     6.90     6.40
   268.16      7.2274E+07            1.02     8.60    -0.30
   339.12      1.0085E+08            0.73    24.10     1.10
   444.28      7.4049E+07            0.16    10.50     0.00
  18      TH         228            1.6910E+09    1.4970E+09    2.4540E+15       2.50        u      

   130.77      1.6904E+09            0.93     2.20     0.00
   216.84      4.4850E+08           14.93    16.80   -16.50
  19      U         237            5.5990E+06    5.1570E+06    7.8490E+10       4.20        u      

    58.33      5.3607E+06            1.03     6.30    -0.70
    97.22      2.7492E+06            3.70    10.00   -10.30
   206.52      5.6586E+06            0.80     2.80     0.40
  20      NP         239            1.0030E+07    7.9240E+06    4.9060E+10       4.00        u      

   206.52      1.0138E+07            0.19     2.80     0.40
   228.53      8.0324E+05           21.97    71.50   -16.10
   278.87      1.0006E+07            1.00     2.90    -0.10


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:22:22
==============================================================================================================
SN:290_024.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.4112 ZT: 289.5990(2018) CT: 290.3888 CL:    30
NCHAN:4096   Live:    30.0   True:    32.2   Delta: 0.8010   Rate:331871   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 09:54:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:22:22
==============================================================================================================
