
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:14:54
==============================================================================================================
SN:289_086.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 289.8982 ZT: 289.5990(2018) CT: 289.8852 CL:    15
NCHAN:4096   Live:    15.0   True:    18.7   Delta: 0.2927   Rate:1010711   Gain: 0.50021   Zero: -0.17000
 49   791.0    795.8   799.0  397.87     2309   17.0   1.20   4.679e+5  1.28  4.642e+4     No
 50   806.0    809.6   813.0  404.80     3728    9.5   1.00   7.678e+5  1.23  4.104e+4    Yes
 51   819.0    822.2   827.0  411.10     2470   18.6   2.50   5.162e+5  1.30  4.289e+4    Yes
 52   835.0    839.0   842.0  419.52     1610   20.0   1.00   3.431e+5  1.31  3.547e+4    Yes
 53   844.0    846.2   847.0  423.10     1750   22.9   1.80   3.758e+5  1.31  1.810e+4     No
 54   847.0    849.4   852.0  424.68     1567   22.6   1.00   3.376e+5  1.31  2.640e+4     No
 55   856.0    865.2   871.0  432.59     9361    7.6   1.58   2.052e+6  1.32  7.310e+4    Yes
 56   885.0    888.5   893.0  444.26     4595    8.2   1.66   1.033e+6  1.33  3.878e+4    Yes
 57   899.0    902.7   904.0  451.38     1262   23.0   1.00   2.880e+5  1.34  2.306e+4     No
 58   904.0    906.6   913.0  453.32     2502   11.8   1.00   5.731e+5  1.34  3.834e+4     No
 59   922.0    929.3   932.0  464.67   163654    1.0   8.13   3.836e+7  1.34  2.043e+5     No
 60   929.0    933.0   938.0  466.50     3294   21.5   4.85   7.752e+5  1.34  1.618e+5     No
 61   946.0    951.2   951.0  475.64     5776    7.7   1.47   1.384e+6  1.35  2.722e+4     No
 62   951.0    954.6   957.0  477.34    86881    1.1   2.04   2.089e+7  1.35  1.161e+5    Yes
 63   957.0    958.6   960.0  479.34     6125    8.0   1.49   1.478e+6  1.35  2.444e+4    Yes
 64   960.0    961.5   964.0  480.75     3370   13.3   1.16   8.158e+5  1.35  2.215e+4     No
 65   964.0    967.4   970.0  483.70     1731   23.8   1.00   4.215e+5  1.35  2.585e+4     No
 66   970.0    974.0   977.0  487.04      892   41.3   1.00   2.188e+5  1.35  2.712e+4    Yes
 67   985.0    990.6   993.0  495.35     1903   20.8   2.81   4.739e+5  1.39  3.033e+4     No
 68   993.0    997.7  1001.0  498.87     1672   18.8   1.11   4.192e+5  1.39  3.012e+4     No
 69  1001.0   1003.5  1008.0  501.80      636   43.5   1.00   1.604e+5  1.27  2.607e+4     No
 70  1007.0   1016.0  1017.0  508.04     2796   34.9   1.09   7.128e+5  1.40  6.334e+4     No
 71  1017.0   1021.1  1022.0  510.57    44161   27.5   1.21   1.131e+7  1.40  3.603e+5     No
 72  1021.0   1022.1  1027.0  511.09   533966    6.3   1.00   1.369e+8  1.40  4.480e+5     No
 73  1027.0   1028.1  1029.0  514.09     7397   28.1   1.00   1.907e+6  1.40  3.727e+4     No
 74  1029.0   1031.8  1033.0  515.92     9892   27.2   1.00   2.558e+6  1.40  3.612e+4     No
 75  1033.0   1036.2  1040.0  518.13    12935   26.9   1.00   3.359e+6  1.40  4.539e+4     No
 76  1042.0   1047.7  1051.0  523.88     5817    5.8   1.00   1.526e+6  1.30  3.588e+4    Yes
 77  1065.0   1070.3  1073.0  535.19      714   37.8   1.00   1.912e+5  1.44  2.320e+4    Yes
 78  1074.0   1081.1  1083.0  540.58    16354    3.9   1.00   4.419e+6  1.44  4.226e+4    Yes
 79  1081.0   1083.1  1088.0  541.62     4282    1.4   1.00   1.159e+6  1.44  3.336e+4     No
 80  1089.0   1093.2  1097.0  546.65     1021   25.2   1.00   2.789e+5  1.45  2.133e+4     No
 81  1109.0   1113.9  1117.0  557.03     1323   19.4   1.00   3.678e+5  1.46  2.065e+4     No
 82  1117.0   1119.8  1123.0  559.94     1156   18.8   1.00   3.229e+5  1.32  1.580e+4     No
 83  1127.0   1130.8  1131.0  565.45     2752   11.0   1.04   7.758e+5  1.39  1.333e+4     No
 84  1131.0   1134.5  1137.0  567.29    27759    1.4   1.33   7.848e+6  1.39  4.445e+4     No
 85  1134.0   1137.9  1138.0  569.03     1829   17.0   1.00   5.188e+5  1.39  3.320e+4     No
 86  1138.0   1144.7  1148.0  572.39     8492    3.9   1.00   2.421e+6  1.39  3.341e+4     No
 87  1148.0   1154.3  1159.0  577.19     4606    6.5   1.00   1.324e+6  1.39  2.896e+4     No
 88  1159.0   1162.7  1166.0  581.39     1018   22.9   1.25   2.948e+5  1.49  1.640e+4    Yes
 89  1167.0   1169.6  1172.0  584.88      555   33.3   1.00   1.616e+5  1.35  1.183e+4     No
 90  1189.0   1192.6  1198.0  596.38     2644   11.7   2.16   7.838e+5  1.50  2.051e+4     No
 91  1202.0   1209.5  1210.0  604.82     3248    9.8   1.00   9.753e+5  1.51  1.903e+4    Yes
 92  1210.0   1213.8  1218.0  606.98    16471    2.3   1.00   4.962e+6  1.51  3.329e+4    Yes
 93  1218.0   1223.8  1228.0  611.96     4433    7.1   1.00   1.346e+6  1.51  2.301e+4     No
 94  1228.0   1236.2  1239.0  618.18     8196    4.2   1.00   2.512e+6  1.52  2.840e+4    Yes
 95  1239.0   1243.5  1249.0  621.81     3993    6.9   1.00   1.231e+6  1.52  2.186e+4    Yes
 96  1256.0   1265.7  1273.0  632.92     5461    8.0   1.00   1.711e+6  1.54  3.253e+4     No
 97  1273.0   1278.9  1282.0  639.55      592   36.9   1.00   1.876e+5  1.54  1.472e+4     No
 98  1282.0   1289.6  1299.0  644.89     3681   10.1   1.00   1.174e+6  1.55  2.853e+4     No
 99  1303.0   1307.9  1311.0  654.04      861   23.7   1.00   2.785e+5  1.56  1.304e+4     No
100  1319.0   1326.4  1329.0  663.32    13707    3.4   1.00   4.488e+6  1.55  2.798e+4    Yes
101  1329.0   1331.8  1340.0  666.01     2621   15.9   1.00   8.615e+5  1.55  1.954e+4    Yes
102  1349.0   1356.3  1364.0  678.26     1478   31.0   5.12   4.939e+5  1.58  2.151e+4     No
103  1365.0   1368.8  1373.0  684.49      956   20.7   1.00   3.223e+5  1.59  1.150e+4    Yes
104  1373.0   1379.0  1387.0  689.61     7111    4.3   1.09   2.413e+6  1.59  2.453e+4     No
105  1391.0   1395.5  1402.0  697.88     1448   17.5   1.00   4.968e+5  1.60  1.500e+4     No
106  1411.0   1414.5  1417.0  707.38      688   23.3   1.00   2.390e+5  1.61  7.950e+3     No
107  1418.0   1423.0  1428.0  711.64      807   25.2   1.00   2.821e+5  1.61  1.210e+4     No
108  1431.0   1434.4  1440.0  717.32      309   57.7   1.00   1.090e+5  1.62  1.036e+4     No
109  1499.0   1501.9  1505.0  751.07      384   36.9   1.00   1.409e+5  1.53  6.616e+3     No
110  1505.0   1508.6  1512.0  754.45      400   39.1   1.00   1.476e+5  1.66  7.490e+3     No
111  1561.0   1568.0  1568.0  784.15     9446   15.4   1.00   3.604e+6  1.68  1.559e+4    Yes
112  1568.0   1569.6  1578.0  784.94    10479   14.7   1.12   4.001e+6  1.68  2.414e+4     No
113  1579.0   1584.6  1587.0  792.46      223   63.9   1.00   8.616e+4  1.67  7.295e+3     No
114  1601.0   1605.8  1609.0  803.03      343   44.6   1.00   1.341e+5  1.70  7.258e+3     No
115  1616.0   1621.8  1626.0  811.05      474   36.6   1.00   1.866e+5  1.71  8.948e+3     No
116  1628.0   1632.8  1635.0  816.56      790   18.5   1.00   3.128e+5  1.71  6.730e+3    Yes
117  1635.0   1639.2  1643.0  819.73     1328   11.2   1.00   5.276e+5  1.71  7.838e+3    Yes
118  1653.0   1657.6  1663.0  828.96     4206    7.3   4.55   1.688e+6  1.72  1.208e+4    Yes
119  1666.0   1670.3  1674.0  835.32      449   33.7   1.00   1.818e+5  1.73  6.580e+3     No
120  1680.0   1682.8  1686.0  841.58      455   29.2   1.00   1.855e+5  1.57  5.262e+3     No
121  1687.0   1692.4  1697.0  846.40     1848    9.6   1.05   7.562e+5  1.74  9.376e+3     No
122  1710.0   1717.5  1720.0  858.92     1759    9.1   1.00   7.296e+5  1.75  8.765e+3     No
123  1720.0   1724.3  1729.0  862.34      978   15.9   1.00   4.073e+5  1.75  7.387e+3     No
124  1731.0   1734.9  1738.0  867.64      246   53.5   1.00   1.034e+5  1.60  5.350e+3     No
125  1739.0   1743.1  1747.0  871.72     1635    9.7   1.00   6.871e+5  1.76  7.294e+3     No
126  1759.0   1763.3  1768.0  881.81      919   16.9   1.00   3.904e+5  1.77  6.906e+3     No
127  1772.0   1775.8  1780.0  888.10      515   29.0   1.00   2.203e+5  1.78  5.563e+3     No
128  1781.0   1784.3  1790.0  892.36      248   56.2   1.00   1.067e+5  1.61  5.971e+3     No
129  1793.0   1799.1  1808.0  899.72     5299    4.4   1.11   2.292e+6  1.72  1.439e+4     No
130  1808.0   1812.2  1816.0  906.28     1184   14.0   1.27   5.158e+5  1.79  6.019e+3     No
131  1820.0   1824.1  1829.0  912.26      392   35.8   1.00   1.720e+5  1.80  5.829e+3     No
132  1858.0   1861.0  1864.0  930.71      247   45.0   1.00   1.108e+5  1.64  3.914e+3     No
133  1880.0   1887.5  1891.0  943.96      716   22.1   1.00   3.245e+5  1.82  6.948e+3     No
134  1894.0   1902.1  1909.0  951.24     1423   13.9   1.00   6.489e+5  1.83  9.271e+3     No
135  1930.0   1933.3  1936.0  966.87      317   35.9   1.00   1.470e+5  1.67  3.916e+3     No
136  1941.0   1944.8  1948.0  972.62      929   13.6   1.00   4.331e+5  1.85  5.030e+3     No
137  1964.0   1968.1  1973.0  984.26      923   15.1   1.00   4.349e+5  1.86  5.624e+3     No
138  1973.0   1980.4  1987.0  990.43     3043    6.3   1.00   1.442e+6  1.84  1.034e+4     No
139  2007.0   2009.1  2011.0 1004.80      153   54.5   1.00   7.356e+4  1.70  2.488e+3     No
140  2029.0   2032.6  2038.0 1016.55      553   24.6   1.00   2.688e+5  1.71  5.072e+3     No
141  2041.0   2044.4  2049.0 1022.44      394   31.5   1.00   1.926e+5  1.71  4.325e+3     No
142  2057.0   2063.9  2071.0 1032.18     7958    3.0   2.12   3.922e+6  1.82  1.437e+4     No
143  2070.0   2073.9  2082.0 1037.21      337   43.4   1.00   1.672e+5  1.90  6.014e+3     No
144  2083.0   2093.3  2103.0 1046.89     4167    8.0   2.33   2.082e+6  1.91  1.284e+4    Yes
145  2119.0   2123.0  2127.0 1061.75      370   30.6   1.00   1.877e+5  1.92  3.798e+3     No
146  2142.0   2146.6  2150.0 1073.55      232   49.0   1.00   1.192e+5  1.93  3.660e+3     No
147  2152.0   2154.4  2157.0 1077.49      142   61.0   1.00   7.299e+4  1.75  2.421e+3     No
148  2158.0   2162.3  2165.0 1081.39      288   36.3   1.00   1.488e+5  1.94  3.250e+3     No
149  2165.0   2171.2  2177.0 1085.86      459   30.9   1.00   2.375e+5  1.94  5.175e+3     No
150  2178.0   2184.2  2189.0 1092.38     1245   10.9   1.00   6.480e+5  1.95  5.447e+3     No
151  2195.0   2200.2  2206.0 1100.35      655   20.1   1.00   3.431e+5  1.95  4.784e+3     No
152  2252.0   2258.8  2263.0 1129.70      659   20.1   1.17   3.541e+5  1.97  4.584e+3     No
153  2297.0   2309.3  2314.0 1154.92      794   29.1   1.42   4.357e+5  1.99  7.130e+3     No
154  2332.0   2337.3  2340.0 1168.94      154   67.4   1.00   8.544e+4  1.81  3.017e+3     No
155  2341.0   2345.2  2352.0 1172.89      585   25.5   1.83   3.260e+5  2.01  4.493e+3     No
156  2362.0   2367.5  2373.0 1184.07     1350   10.0   1.00   7.569e+5  2.02  5.272e+3     No
157  2375.0   2379.5  2384.0 1190.06      424   27.9   1.00   2.387e+5  2.02  3.782e+3     No
158  2389.0   2393.0  2395.0 1196.79      699   16.1   1.00   3.956e+5  2.03  3.038e+3     No
159  2395.0   2400.1  2407.0 1200.38     1660    7.1   1.00   9.411e+5  2.03  5.859e+3     No
160  2410.0   2415.4  2419.0 1208.01      444   27.5   1.00   2.534e+5  2.04  3.770e+3    Yes
161  2419.0   2426.1  2431.0 1213.34      907   13.9   1.00   5.187e+5  2.04  5.433e+3     No
162  2435.0   2443.0  2448.0 1221.83     2631    5.9   1.00   1.512e+6  1.85  7.090e+3     No
163  2463.0   2467.4  2471.0 1234.02      379   29.0   1.00   2.198e+5  2.06  3.240e+3     No
164  2511.0   2516.4  2520.0 1258.55      572   20.8   1.00   3.367e+5  2.07  3.727e+3     No
165  2527.0   2531.0  2534.0 1265.85      280   35.7   1.00   1.654e+5  1.88  2.772e+3     No
166  2539.0   2542.2  2544.0 1271.45      105   75.2   1.00   6.271e+4  1.89  1.966e+3     No
167  2550.0   2555.4  2560.0 1278.06      426   28.2   1.00   2.540e+5  1.89  3.700e+3     No
168  2562.0   2566.9  2569.0 1283.78      202   52.8   1.00   1.211e+5  2.09  2.561e+3     No
169  2569.0   2575.6  2580.0 1288.16      690   15.9   1.00   4.135e+5  2.09  4.245e+3     No
170  2617.0   2620.1  2625.0 1310.39      227   41.5   1.00   1.384e+5  1.91  2.685e+3     No
171  2625.0   2629.8  2634.0 1315.27      239   42.9   1.00   1.459e+5  2.12  2.921e+3     No
172  2663.0   2666.9  2670.0 1333.80      252   36.1   1.00   1.554e+5  1.93  2.233e+3     No
173  2682.0   2686.2  2690.0 1343.49      368   26.3   1.00   2.286e+5  1.93  2.583e+3     No
174  2692.0   2697.2  2700.0 1349.00      250   37.3   1.00   1.562e+5  1.94  2.474e+3     No
175  2721.0   2725.6  2730.0 1363.17      498   20.8   1.00   3.135e+5  2.15  2.916e+3     No
176  2748.0   2755.0  2766.0 1377.89     1469   11.9   1.00   9.337e+5  2.16  5.924e+3     No
177  2792.0   2797.7  2804.0 1399.22      252   45.0   1.00   1.629e+5  2.18  3.256e+3     No
178  2813.0   2815.9  2818.0 1408.35      181   47.3   1.95   1.178e+5  1.98  1.483e+3     No
179  2858.0   2864.9  2870.0 1432.84      997   11.6   1.00   6.578e+5  2.20  3.547e+3     No
180  2876.0   2881.1  2886.0 1440.98      262   36.7   1.00   1.744e+5  2.21  2.447e+3     No
181  2913.0   2918.9  2922.0 1459.85      395   23.3   1.00   2.657e+5  2.22  2.334e+3     No
182  2924.0   2931.9  2938.0 1466.35      483   24.7   1.00   3.257e+5  2.22  3.454e+3     No
183  2982.0   2990.4  2994.0 1495.64     2500    5.2   1.21   1.719e+6  2.24  4.872e+3     No
184  2994.0   3001.5  3007.0 1501.16     3911    3.6   1.09   2.697e+6  2.24  6.601e+3     No
185  3037.0   3042.7  3047.0 1521.79      379   25.3   1.00   2.651e+5  2.26  2.380e+3     No
186  3047.0   3053.8  3059.0 1527.33     1787    7.0   1.00   1.253e+6  2.27  4.088e+3     No
187  3062.0   3068.2  3074.0 1534.53     1002   11.4   1.00   7.060e+5  2.27  3.316e+3     No
188  3144.0   3148.7  3152.0 1574.81      167   47.3   1.00   1.209e+5  2.08  1.663e+3     No
189  3156.0   3169.6  3178.0 1585.25     1932   13.8   3.11   1.404e+6  2.30  6.197e+3     No
190  3181.0   3192.8  3199.0 1596.85      898   17.1   1.00   6.571e+5  2.31  4.281e+3    Yes
191  3199.0   3208.8  3214.0 1604.88     2537    7.2   3.10   1.866e+6  2.32  5.122e+3     No
192  3269.0   3273.7  3277.0 1637.34      227   34.9   1.00   1.706e+5  2.12  1.643e+3     No
193  3303.0   3307.9  3311.0 1654.44      208   37.9   1.00   1.577e+5  2.13  1.611e+3     No
194  3324.0   3329.4  3333.0 1665.18      445   19.5   1.00   3.389e+5  2.36  1.964e+3     No
195  3409.0   3413.0  3416.0 1706.99      115   58.6   1.00   8.990e+4  2.16  1.196e+3     No
196  3434.0   3441.3  3450.0 1721.16      839   13.5   1.00   6.596e+5  2.39  3.116e+3     No
197  3532.0   3540.2  3545.0 1770.62      816   11.5   1.00   6.595e+5  2.43  2.391e+3     No
198  3557.0   3565.4  3572.0 1783.24      406   24.2   1.00   3.301e+5  2.43  2.219e+3     No
199  3606.0   3610.0  3612.0 1805.53      147   44.4   1.81   1.212e+5  2.22  8.790e+2     No
200  3642.0   3649.4  3654.0 1825.27      352   23.9   1.00   2.933e+5  2.46  1.579e+3     No
201  3701.0   3706.8  3712.0 1853.98      341   22.3   1.00   2.886e+5  2.48  1.472e+3     No
202  3750.0   3754.1  3756.0 1877.65      128   44.8   1.50   1.098e+5  2.26  7.800e+2     No
203  3771.0   3777.1  3781.0 1889.12      573   12.7   1.01   4.928e+5  2.50  1.502e+3     No
204  3796.0   3800.4  3802.0 1900.77       68   68.9   1.00   5.936e+4  2.27  6.390e+2     No
205  3808.0   3821.4  3830.0 1911.30     5292    4.2   5.18   4.598e+6  2.27  7.140e+3     No
206  3836.0   3843.6  3847.0 1922.42      217   32.4   1.00   1.904e+5  2.28  1.187e+3     No
207  3855.0   3861.3  3867.0 1931.26      151   45.8   1.00   1.327e+5  2.53  1.228e+3     No
208  3879.0   3884.5  3888.0 1942.85      120   49.6   1.00   1.063e+5  2.29  8.820e+2     No
209  3922.0   3928.7  3932.0 1964.96      113   51.6   1.00   1.012e+5  2.30  8.250e+2     No
210  3937.0   3941.8  3944.0 1971.52       88   51.5   1.00   7.940e+4  2.31  5.760e+2     No
211  3993.0   3999.0  4006.0 2000.12      285   22.1   1.00   2.593e+5  2.32  1.059e+3     No
212  4028.0   4038.4  4044.0 2019.86      783   10.3   1.10   7.179e+5  2.58  1.665e+3     No
213  4073.0   4085.0  4092.0 2043.13      548   21.2   2.39   5.075e+5  2.59  1.862e+3     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            2.0180E+08    2.0100E+08    2.2340E+13       1.10        u      

   477.34      2.0176E+08            1.00     1.10     0.00
  2      MO          99            4.4280E+08    4.1130E+08    2.5280E+12       0.80        u      

   182.06      4.4275E+08            1.00     9.60     0.00
   364.36      7.4269E+07            6.80    12.80   -38.70
   739.51      2.8212E+07         1115.50   100.00   -14.70
  3      RU         106            1.2400E+08    1.2390E+08    9.5930E+13       6.90        u      

   621.81      1.2396E+08            1.00     6.90     0.00
  1046.90      3.3143E+08            0.09     8.00     7.90
  4      RH         105            1.2300E+06    1.0710E+06    3.7620E+09      45.20        u      

   307.28      -1.8047E+06            0.10    20.80     8.10
   318.48      1.2293E+06            1.00    45.20     0.00
  5      SN         113            3.6900E+05    3.6840E+05    8.8220E+10      25.40        u      

   392.43      3.6894E+05            1.00    25.40     0.00
  6      TE         127            4.5280E+07    2.6900E+07    3.6640E+10      45.40        u      

   419.52      4.5267E+07            0.78    20.00     0.00
  7      I         130            3.3300E+05    2.2460E+05    3.5620E+08      52.30        u      

   419.52      3.3296E+05            0.22    20.00     0.00
   535.19      2.8638E+05            1.16    37.80    -0.40
   540.58      6.9264E+08            0.00     3.90    74.20
   666.01      3.8397E+05            0.25    15.90     0.80
   684.49      6.7304E+04            0.01    20.70   -19.10
  8      I         132            5.7340E+05    5.3820E+05    3.8160E+09      39.70        u      

   523.88      5.7604E+06            0.06     5.80    15.60
   666.01      6.6107E+05            0.62    15.90     0.80
   954.62      2.4162E+05            2.37   100.00    -1.40
  9      XE         135            1.3010E+06    7.6220E+05    1.0250E+09      10.00        u      

   248.92      1.3011E+06            1.00    10.00     0.00
   606.98      1.0207E+08            0.00     2.30    43.10
  10      CS         136            5.4700E+05    5.3870E+05    1.4950E+10      43.80        u      

   178.52      2.6814E+06            0.12    16.40     4.90
   339.10      4.6254E+05            0.53    21.50    -0.80
   819.73      5.3696E+05            1.02    11.20    -0.20
  1046.90      1.4622E+06            0.21     8.00     7.90
  11      LA         140            8.9780E+05    7.9550E+05    3.1290E+09      37.20        u      

   329.68      2.6219E+06            0.19    15.10     4.40
   432.59      9.7600E+07            0.01     7.60    13.10
   487.04      5.3774E+05            1.67    41.30    -1.60
   816.56      1.4956E+06            0.60    18.50     2.20
  1596.90      7.7709E+05            1.15    17.10    -0.90
  12      TB         161            5.0450E+06    4.8990E+06    7.2410E+10      64.70        u      

    58.24      9.5441E+06            0.01    10.10     4.70
    74.84      6.6416E+06            0.76    19.00     1.30
    48.93      1.7293E+06            2.92   100.00    -1.90
  13      W         187            7.2200E+06    5.8890E+06    1.4930E+10      30.70        u      

    72.63      3.6715E+06            1.94    30.10    -3.20
   130.88      7.2185E+06            0.05     1.00     0.00
   479.34      8.5885E+06            0.84     8.00     2.00
   618.18      2.9417E+07            0.14     4.20    17.90
   684.49      1.4591E+06            4.82    20.70   -19.10
  14      TL         200            5.6920E+05    4.7220E+05    1.2850E+09      19.80        u      

   368.14      5.3495E+05            1.06    16.60    -0.40
   828.96      7.8986E+06            0.03     7.30    12.70
  1208.00      8.5562E+05            0.56    27.50     1.20
  15      BI         212            4.0560E+07    3.2550E+05    3.5420E+09      22.90        u      

   278.83      4.0551E+07            0.01     3.80     0.00
   581.39      4.0551E+07            1.00    22.90     0.00
  16      PB         211            6.5600E+10    2.0050E+07    3.4160E+12       9.50        u      

   404.80      6.5590E+10            1.00     9.50     0.00
  17      TH         227            3.0520E+08    3.0190E+08    1.1870E+13      43.20        u      

   268.11      3.0938E+08            0.99    10.70     0.10
   339.10      2.5807E+08            0.30    21.50    -0.80
   444.26      2.2778E+09            0.07     8.20    10.60
  18      TH         228            1.2660E+10    6.9350E+09    1.8370E+16       4.40        u      

   130.88      1.2655E+10            0.95     1.00     0.00
   216.93      4.7284E+09           12.68     5.60   -29.90
  19      U         237            1.0770E+07    1.0450E+07    1.5100E+11      13.50        u      

    58.24      2.0374E+07            0.52    10.10     4.70
    97.14      1.2734E+07            0.85     9.00     1.70
   206.49      9.7135E+06            1.11     5.20    -2.10
   329.68      3.1456E+07            0.15    15.10     4.40
  20      NP         239            2.9750E+07    2.7290E+07    1.4550E+11       3.80        u      

   228.68      4.2469E+06           20.78    52.50   -11.40
   278.83      2.9744E+07            0.99     3.80     0.00


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:14:57
==============================================================================================================
SN:289_086.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 289.8982 ZT: 289.5990(2018) CT: 289.8852 CL:    15
NCHAN:4096   Live:    15.0   True:    18.7   Delta: 0.2927   Rate:1010711   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-16 21:35:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:14:57
==============================================================================================================
