
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:20:33
==============================================================================================================
SN:290_014.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.1941 ZT: 289.5990(2018) CT: 290.1715 CL:    30
NCHAN:4096   Live:    30.0   True:    32.6   Delta: 0.5838   Rate:386540   Gain: 0.50021   Zero: -0.17000
  5   190.0    194.5   197.0   97.13     9131    6.4   1.00   4.655e+5  0.82  1.312e+5    Yes
  6   234.0    236.1   237.0  117.91     2434   28.7   1.00   1.082e+5  0.88  7.753e+4    Yes
  7   237.0    239.1   242.0  119.45     8387    8.4   1.00   3.695e+5  0.88  1.220e+5     No
  8   246.0    247.8   252.0  123.76     3925   14.8   1.00   1.704e+5  0.81  1.375e+5     No
  9   257.0    261.7   272.0  130.72    92076    1.8   2.84   4.006e+6  0.90  4.036e+5    Yes
 10   306.0    311.0   313.0  155.40     2031   30.8   1.00   8.904e+4  0.94  1.470e+5     No
 11   337.0    338.4   341.0  169.11      888   63.3   1.00   3.974e+4  0.87  8.838e+4     No
 12   352.0    357.4   359.0  178.60     6933   10.3   1.00   3.255e+5  0.98  1.485e+5    Yes
 13   359.0    364.5   370.0  182.14     9432    7.6   1.00   4.505e+5  0.98  2.148e+5     No
 14   382.0    386.4   388.0  193.11      684   78.4   1.00   3.445e+4  0.91  1.122e+5     No
 15   406.0    413.1   419.0  206.47    45616    2.3   1.00   2.435e+6  0.99  2.480e+5    Yes
 16   430.0    432.4   436.0  216.10     2451   20.2   1.00   1.363e+5  0.94  9.560e+4    Yes
 17   454.0    457.4   461.0  228.62     1830   28.2   1.00   1.069e+5  1.06  9.599e+4    Yes
 18   461.0    464.4   469.0  232.10      656   82.9   1.89   3.887e+4  1.06  1.024e+5     No
 19   495.0    497.9   502.0  248.89     4942   10.0   1.00   3.114e+5  1.09  8.679e+4    Yes
 20   503.0    508.7   513.0  254.29    13417    4.7   1.00   8.616e+5  1.02  1.232e+5    Yes
 21   518.0    522.8   524.0  261.34     6078    7.6   1.00   3.999e+5  1.05  7.468e+4     No
 22   524.0    531.2   534.0  265.54   193288    0.5   3.05   1.290e+7  1.05  2.993e+5     No
 23   534.0    536.1   540.0  268.01     7744   10.2   6.71   5.210e+5  1.05  7.404e+4    Yes
 24   547.0    552.0   554.0  275.95     1458   32.5   1.00   1.007e+5  1.01  7.533e+4    Yes
 25   554.0    557.8   561.0  278.81    25873    2.0   1.16   1.803e+6  1.08  9.744e+4    Yes
 26   561.0    565.1   568.0  282.48     1917   22.9   1.00   1.351e+5  1.08  7.248e+4     No
 27   570.0    574.2   576.0  287.03      443   88.1   1.00   3.173e+4  1.14  6.324e+4     No
 28   577.0    580.2   581.0  290.04    12453    4.7   1.00   8.986e+5  1.03  5.702e+4     No
 29   581.0    582.3   585.0  291.12     4515   12.0   1.00   3.269e+5  1.03  5.265e+4     No
 30   585.0    588.5   591.0  294.22     1955   21.6   1.00   1.429e+5  1.15  6.333e+4    Yes
 31   595.0    600.2   602.0  300.06    98140    1.0   1.68   7.298e+6  1.10  1.668e+5    Yes
 32   602.0    604.8   610.0  302.37    15928    3.1   1.00   1.192e+6  1.10  1.002e+5    Yes
 33   635.0    637.7   644.0  318.83     1363   36.3   1.00   1.070e+5  1.18  8.208e+4    Yes
 34   655.0    657.5   661.0  328.71     1533   28.5   1.00   1.236e+5  1.08  5.694e+4    Yes
 35   662.0    667.1   671.0  333.50      721   63.9   1.00   5.890e+4  1.20  7.764e+4     No
 36   671.0    678.1   681.0  339.03     3394   15.6   1.00   2.813e+5  1.20  8.342e+4    Yes
 37   689.0    692.9   696.0  346.43    11027    3.8   1.00   9.315e+5  1.10  6.016e+4    Yes
 38   725.0    728.7   732.0  364.30     3301   10.6   1.00   2.916e+5  1.12  4.244e+4    Yes
 39   737.0    739.9   742.0  369.94      678   41.5   1.00   6.074e+4  1.13  2.847e+4     No
 40   743.0    746.7   751.0  373.32     1334   26.5   1.00   1.204e+5  1.25  4.188e+4     No
 41   757.0    759.7   764.0  379.84     4541    7.3   1.00   4.162e+5  1.14  3.808e+4     No
 42   773.0    775.8   780.0  387.87     1365   22.5   1.00   1.275e+5  1.15  3.292e+4    Yes
 43   791.0    796.0   798.0  397.98     2998    9.5   1.00   2.866e+5  1.24  3.122e+4     No
 44   798.0    800.5   805.0  400.26      891   31.2   1.00   8.572e+4  1.24  2.805e+4     No
 45   805.0    809.7   817.0  404.82     4336   10.6   1.00   4.212e+5  1.29  4.644e+4    Yes
 46   817.0    820.8   824.0  410.40     1553   18.2   1.00   1.528e+5  1.29  2.629e+4    Yes
 47   835.0    838.7   842.0  419.32      819   33.7   1.00   8.229e+4  1.31  2.448e+4     No
 48   843.0    846.1   849.0  423.06     1595   16.8   1.00   1.616e+5  1.31  2.174e+4     No
 49   860.0    865.3   870.0  432.63     7776    4.6   1.00   8.040e+5  1.19  3.728e+4    Yes
 50   884.0    888.5   891.0  444.26     4655    5.2   1.00   4.935e+5  1.33  2.476e+4    Yes
 51   891.0    894.4   897.0  447.20     1624   14.3   1.00   1.733e+5  1.33  1.918e+4     No
 52   901.0    906.4   909.0  453.23     1948   13.8   1.00   2.104e+5  1.34  2.387e+4     No
 53   925.0    929.3   933.0  464.65    13845    2.3   1.06   1.531e+6  1.24  3.442e+4     No
 54   947.0    951.1   951.0  475.56     5528    7.0   3.10   6.247e+5  1.25  1.710e+4    Yes
 55   951.0    954.6   958.0  477.30    78850    0.9   1.00   8.941e+6  1.25  1.007e+5    Yes
 56   958.0    961.1   963.0  480.57     6138    4.6   1.00   7.005e+5  1.25  2.035e+4    Yes
 57   963.0    967.2   970.0  483.62     4251    7.6   1.88   4.881e+5  1.25  2.308e+4     No
 58   970.0    974.2   978.0  487.10     1992   12.2   1.00   2.303e+5  1.25  2.190e+4    Yes
 59   987.0    992.3   996.0  496.16     2921   16.1   4.89   3.435e+5  1.39  2.490e+4    Yes
 60  1008.0   1016.2  1017.0  508.13     7468   26.9   2.72   8.981e+5  1.28  5.357e+4     No
 61  1017.0   1021.7  1024.0  510.89   567290    6.1   3.27   6.857e+7  1.28  5.412e+5    Yes
 62  1021.0   1024.8  1027.0  512.45    27194   25.9   1.40   3.296e+6  1.28  4.510e+5     No
 63  1024.0   1027.1  1028.0  513.59    13905    0.7   1.00   1.689e+6  1.28  1.610e+5     No
 64  1028.0   1029.3  1029.0  514.68     3243   31.0   1.00   3.947e+5  1.28  1.362e+4     No
 65  1029.0   1036.2  1040.0  518.13    30676   25.4   1.00   3.757e+6  1.28  6.241e+4     No
 66  1042.0   1047.6  1051.0  523.84     5739    4.2   1.00   7.102e+5  1.34  2.092e+4    Yes
 67  1052.0   1055.3  1061.0  527.71      675   31.7   1.00   8.416e+4  1.43  1.463e+4     No
 68  1066.0   1069.8  1074.0  534.97      309   60.9   1.00   3.904e+4  1.44  1.203e+4     No
 69  1075.0   1082.3  1086.0  541.19     6778    4.9   2.09   8.648e+5  1.44  2.148e+4     No
 70  1086.0   1092.4  1097.0  546.23     1914   12.0   1.00   2.464e+5  1.44  1.616e+4     No
 71  1109.0   1112.7  1115.0  556.41      819   20.3   1.00   1.072e+5  1.46  8.714e+3     No
 72  1115.0   1120.1  1123.0  560.09      990   16.9   1.00   1.305e+5  1.46  1.118e+4     No
 73  1123.0   1126.5  1127.0  563.29      760   24.2   1.00   1.007e+5  1.36  6.369e+3     No
 74  1127.0   1130.6  1132.0  565.37     2858    6.9   1.00   3.799e+5  1.36  1.032e+4     No
 75  1132.0   1134.3  1137.0  567.21     4833    4.3   1.00   6.445e+5  1.36  1.208e+4     No
 76  1137.0   1144.6  1148.0  572.37    21641    1.4   1.53   2.910e+6  1.36  3.528e+4     No
 77  1148.0   1154.3  1158.0  577.21    10236    2.1   1.00   1.388e+6  1.36  2.241e+4     No
 78  1159.0   1162.2  1166.0  581.16      890   19.1   1.00   1.214e+5  1.49  9.351e+3    Yes
 79  1167.0   1169.6  1173.0  584.85      754   20.8   1.00   1.036e+5  1.35  7.951e+3     No
 80  1173.0   1176.4  1179.0  588.27      341   45.2   1.00   4.706e+4  1.35  7.296e+3     No
 81  1180.0   1184.0  1186.0  592.05      455   38.3   1.03   6.317e+4  1.50  7.401e+3     No
 82  1186.0   1192.3  1198.0  596.20     2601   10.1   2.41   3.635e+5  1.50  1.545e+4     No
 83  1200.0   1209.4  1210.0  604.78    11026    2.1   1.00   1.562e+6  1.39  2.078e+4    Yes
 84  1210.0   1213.7  1219.0  606.90    37613    1.1   1.07   5.344e+6  1.39  5.086e+4    Yes
 85  1218.0   1223.8  1229.0  611.96     4255    5.1   1.00   6.094e+5  1.46  1.492e+4     No
 86  1228.0   1236.1  1239.0  618.12     8304    3.5   1.85   1.200e+6  1.52  1.892e+4    Yes
 87  1239.0   1243.4  1248.0  621.77     4168    4.9   1.00   6.058e+5  1.52  1.241e+4    Yes
 88  1258.0   1265.6  1272.0  632.88     5185    7.0   2.08   7.663e+5  1.54  1.728e+4     No
 89  1274.0   1277.2  1283.0  638.67      250   59.4   1.00   3.727e+4  1.40  7.731e+3     No
 90  1284.0   1289.5  1296.0  644.83     2942    6.9   1.00   4.426e+5  1.55  1.203e+4     No
 91  1305.0   1307.5  1310.0  653.84      617   18.8   1.00   9.416e+4  1.41  4.642e+3     No
 92  1321.0   1326.6  1328.0  663.39     1396   12.3   1.00   2.157e+5  1.47  6.775e+3    Yes
 93  1328.0   1331.7  1334.0  665.96     5963    3.5   1.00   9.244e+5  1.47  1.078e+4    Yes
 94  1334.0   1335.9  1343.0  668.04      823   20.6   1.00   1.280e+5  1.47  7.773e+3    Yes
 95  1351.0   1356.3  1364.0  678.25     1086   23.3   2.19   1.712e+5  1.58  9.864e+3     No
 96  1364.0   1368.7  1374.0  684.47     1360   11.8   1.00   2.162e+5  1.59  7.870e+3    Yes
 97  1374.0   1379.0  1388.0  689.61     5882    3.6   1.00   9.414e+5  1.47  1.439e+4     No
 98  1391.0   1394.6  1397.0  697.42      407   28.0   1.00   6.593e+4  1.45  4.223e+3     No
 99  1397.0   1399.7  1402.0  699.98      319   31.5   1.00   5.182e+4  1.45  3.533e+3     No
100  1411.0   1414.8  1418.0  707.50      600   23.4   1.33   9.842e+4  1.61  4.594e+3     No
101  1418.0   1423.3  1430.0  711.78      883   15.7   1.00   1.456e+5  1.61  7.242e+3     No
102  1431.0   1437.3  1444.0  718.75      971   21.8   2.40   1.614e+5  1.62  7.732e+3    Yes
103  1498.0   1502.6  1504.0  751.42      211   49.3   1.00   3.658e+4  1.65  3.465e+3     No
104  1504.0   1508.1  1511.0  754.20      419   25.0   1.00   7.290e+4  1.65  4.087e+3    Yes
105  1527.0   1530.5  1535.0  765.39      289   40.1   1.00   5.096e+4  1.67  3.903e+3     No
106  1542.0   1547.5  1551.0  773.91      614   20.6   1.00   1.092e+5  1.67  4.930e+3    Yes
107  1553.0   1556.4  1562.0  778.32      525   24.2   1.00   9.385e+4  1.52  5.015e+3     No
108  1561.0   1567.6  1569.0  783.93    18750    8.8   2.72   3.373e+6  1.68  2.599e+4    Yes
109  1567.0   1569.4  1578.0  784.82     9097    1.0   2.03   1.638e+6  1.68  2.708e+4     No
110  1601.0   1604.5  1608.0  802.41      179   54.2   1.00   3.292e+4  1.70  3.047e+3     No
111  1609.0   1611.2  1613.0  805.73      147   49.1   1.00   2.716e+4  1.54  1.915e+3     No
112  1616.0   1621.4  1626.0  810.86      474   28.8   1.72   8.805e+4  1.71  4.320e+3     No
113  1627.0   1631.7  1634.0  816.02      731   14.5   1.00   1.364e+5  1.71  3.388e+3    Yes
114  1634.0   1639.0  1644.0  819.65     1163    9.4   1.00   2.179e+5  1.71  4.869e+3    Yes
115  1647.0   1657.1  1663.0  828.71     8446    3.1   2.14   1.598e+6  1.72  1.430e+4    Yes
116  1665.0   1669.8  1673.0  835.06      530   20.0   1.00   1.011e+5  1.73  3.555e+3     No
117  1677.0   1682.9  1686.0  841.61      405   28.6   1.00   7.774e+4  1.73  3.857e+3     No
118  1686.0   1692.2  1697.0  846.26     1904    6.6   1.00   3.674e+5  1.73  5.951e+3     No
119  1711.0   1717.2  1720.0  858.75     1489    7.5   1.00   2.912e+5  1.75  4.558e+3     No
120  1720.0   1724.4  1729.0  862.37      838   13.6   1.33   1.646e+5  1.75  3.957e+3     No
121  1729.0   1734.8  1740.0  867.57      591   21.5   1.00   1.166e+5  1.76  4.575e+3    Yes
122  1739.0   1742.9  1746.0  871.62     4005    5.2   4.18   7.937e+5  1.59  6.519e+3     No
123  1746.0   1749.8  1757.0  875.07      390   27.8   1.00   7.765e+4  1.59  4.552e+3     No
124  1772.0   1775.5  1778.0  887.95      184   43.9   1.00   3.711e+4  1.61  2.182e+3     No
125  1796.0   1799.2  1805.0  899.79      348   29.0   1.00   7.113e+4  1.62  3.176e+3     No
126  1805.0   1812.0  1816.0  906.18     2372    5.6   1.00   4.872e+5  1.62  5.696e+3     No
127  1838.0   1840.3  1842.0  920.35       73   85.2   1.00   1.541e+4  1.63  1.410e+3     No
128  1859.0   1861.5  1863.0  930.97      142   52.7   1.00   2.996e+4  1.64  1.428e+3     No
129  1863.0   1866.2  1870.0  933.28      129   57.9   1.00   2.740e+4  1.64  2.248e+3     No
130  1883.0   1887.5  1891.0  943.95      543   17.3   1.00   1.160e+5  1.82  2.707e+3     No
131  1897.0   1901.8  1907.0  951.11     1367    8.4   1.00   2.941e+5  1.83  3.926e+3     No
132  1922.0   1929.7  1937.0  965.05      401   34.8   1.00   8.746e+4  1.84  4.610e+3     No
133  1937.0   1944.8  1949.0  972.59      883   15.3   1.16   1.941e+5  1.85  4.151e+3     No
134  1963.0   1967.7  1972.0  984.09      903   11.4   1.00   2.008e+5  1.86  3.197e+3     No
135  1974.0   1980.2  1988.0  990.35     2920    4.8   1.00   6.526e+5  1.86  6.420e+3     No
136  1992.0   1994.9  1998.0  997.67      163   45.8   1.00   3.669e+4  1.69  1.730e+3     No
137  2004.0   2009.3  2012.0 1004.87      203   41.3   1.00   4.610e+4  1.70  2.217e+3     No
138  2029.0   2032.8  2038.0 1016.65      493   19.3   1.00   1.130e+5  1.89  2.766e+3     No
139  2038.0   2044.3  2048.0 1022.38      372   26.2   1.00   8.573e+4  1.71  2.861e+3     No
140  2057.0   2063.4  2067.0 1031.94      515   19.6   1.00   1.198e+5  1.72  2.730e+3     No
141  2083.0   2091.3  2099.0 1045.88      554   33.0   3.74   1.306e+5  1.91  4.102e+3    Yes
142  2119.0   2123.2  2131.0 1061.88      336   30.2   1.00   8.042e+4  1.92  2.782e+3     No
143  2142.0   2145.4  2148.0 1072.97      140   49.3   1.00   3.384e+4  1.75  1.402e+3     No
144  2159.0   2162.3  2166.0 1081.42      154   47.2   1.00   3.761e+4  1.89  1.607e+3     No
145  2168.0   2171.5  2175.0 1086.01      378   21.8   1.46   9.231e+4  1.94  1.815e+3     No
146  2178.0   2183.7  2188.0 1092.12      841   11.1   1.00   2.064e+5  1.95  2.809e+3     No
147  2194.0   2200.1  2204.0 1100.31      585   16.3   1.00   1.446e+5  1.95  2.430e+3     No
148  2253.0   2258.8  2264.0 1129.67      519   17.8   1.00   1.315e+5  1.98  2.484e+3     No
149  2277.0   2279.1  2281.0 1139.83       78   63.5   1.00   2.016e+4  1.80  8.700e+2     No
150  2294.0   2300.3  2304.0 1150.43      735   16.6   1.53   1.895e+5  1.99  2.535e+3     No
151  2304.0   2308.9  2320.0 1154.74      573   20.0   1.67   1.484e+5  1.99  3.400e+3     No
152  2338.0   2344.7  2352.0 1172.66      694   18.7   1.15   1.822e+5  2.01  3.324e+3    Yes
153  2359.0   2367.7  2372.0 1184.15     1750    6.7   1.00   4.628e+5  2.02  4.175e+3     No
154  2387.0   2393.3  2395.0 1196.94      487   16.6   1.00   1.301e+5  2.03  1.937e+3     No
155  2395.0   2399.9  2405.0 1200.28     1481    6.0   1.00   3.959e+5  2.03  3.200e+3    Yes
156  2410.0   2414.6  2418.0 1207.61      402   19.5   1.00   1.081e+5  2.04  1.801e+3    Yes
157  2420.0   2426.1  2431.0 1213.35      904   10.9   1.00   2.439e+5  2.04  2.909e+3     No
158  2437.0   2442.1  2445.0 1221.38      256   30.5   1.00   6.938e+4  2.05  1.698e+3     No
159  2459.0   2467.2  2471.0 1233.91      478   21.0   1.00   1.307e+5  2.05  2.549e+3     No
160  2488.0   2490.3  2492.0 1245.50       86   63.7   1.25   2.367e+4  1.87  8.910e+2     No
161  2494.0   2502.1  2506.0 1251.39      251   37.2   1.00   6.933e+4  2.07  2.361e+3     No
162  2509.0   2516.5  2520.0 1258.57      732   14.2   1.27   2.033e+5  2.07  2.456e+3     No
163  2528.0   2531.7  2536.0 1266.20      172   42.6   1.00   4.804e+4  1.88  1.505e+3     No
164  2551.0   2555.3  2559.0 1277.98      348   22.5   1.00   9.788e+4  2.09  1.663e+3     No
165  2570.0   2575.3  2580.0 1287.98      617   15.1   1.05   1.744e+5  2.10  2.179e+3     No
166  2585.0   2588.2  2591.0 1294.45      118   52.5   1.00   3.365e+4  1.90  1.088e+3     No
167  2618.0   2620.7  2624.0 1310.68       95   61.1   1.00   2.744e+4  1.91  1.021e+3     No
168  2629.0   2632.4  2638.0 1316.58      166   44.0   1.00   4.784e+4  1.92  1.457e+3     No
169  2661.0   2667.0  2670.0 1333.89      118   60.0   1.00   3.455e+4  1.93  1.269e+3    Yes
170  2689.0   2695.8  2700.0 1348.26      190   40.4   1.00   5.580e+4  2.14  1.585e+3     No
171  2719.0   2725.1  2734.0 1362.91      473   20.2   1.00   1.403e+5  2.15  2.270e+3     No
172  2746.0   2754.7  2766.0 1377.74     1286   10.1   1.08   3.853e+5  2.16  3.408e+3     No
173  2845.0   2848.9  2853.0 1424.84       92   62.2   1.00   2.847e+4  1.99  8.930e+2     No
174  2857.0   2864.7  2869.0 1432.76      794   12.1   1.94   2.472e+5  2.20  1.904e+3     No
175  2923.0   2931.1  2939.0 1465.98      588   14.9   1.00   1.872e+5  2.22  1.962e+3     No
176  2964.0   2967.3  2970.0 1484.08       91   49.3   1.00   2.928e+4  2.02  5.890e+2     No
177  2979.0   2990.0  2994.0 1495.43     2250    4.2   1.28   7.294e+5  2.24  3.400e+3     No
178  2994.0   3001.2  3008.0 1501.05     3594    3.3   1.90   1.169e+6  2.24  4.650e+3     No
179  3008.0   3013.0  3015.0 1506.92       69   67.2   1.00   2.257e+4  2.04  6.160e+2     No
180  3037.0   3042.9  3048.0 1521.87      354   17.6   1.00   1.168e+5  2.26  1.182e+3     No
181  3047.0   3053.5  3060.0 1527.21     1599    6.5   2.31   5.288e+5  2.27  2.439e+3     No
182  3064.0   3068.6  3073.0 1534.75      141   36.4   1.00   4.700e+4  2.27  7.520e+2     No
183  3105.0   3113.2  3119.0 1557.05      184   39.1   1.44   6.213e+4  2.29  1.191e+3     No
184  3142.0   3147.4  3151.0 1574.14      177   28.8   1.00   6.054e+4  2.30  7.250e+2     No
185  3161.0   3163.4  3165.0 1582.17       61   64.4   1.49   2.092e+4  2.08  3.840e+2     No
186  3164.0   3169.9  3177.0 1585.39     1446    7.5   3.29   4.957e+5  2.30  2.207e+3     No
187  3182.0   3192.7  3198.0 1596.83     1661    5.5   1.04   5.733e+5  2.31  2.657e+3    Yes
188  3238.0   3243.7  3247.0 1622.33      117   39.1   1.00   4.128e+4  2.11  6.280e+2     No
189  3267.0   3273.4  3277.0 1637.20      217   26.5   1.51   7.694e+4  2.12  7.130e+2     No
190  3301.0   3307.6  3311.0 1654.27      211   25.3   1.00   7.561e+4  2.13  7.500e+2     No
191  3324.0   3329.3  3336.0 1665.16      366   17.1   1.40   1.317e+5  2.13  9.780e+2     No
192  3351.0   3356.7  3366.0 1678.85      147   41.0   1.19   5.355e+4  2.37  8.930e+2     No
193  3391.0   3396.5  3400.0 1698.74      135   33.0   1.00   4.942e+4  2.15  5.180e+2     No
194  3431.0   3441.1  3448.0 1721.08      721    9.9   1.00   2.675e+5  2.39  1.456e+3     No
195  3464.0   3466.6  3469.0 1733.81       45   68.1   1.00   1.687e+4  2.17  2.800e+2     No
196  3529.0   3539.6  3545.0 1770.35      722    8.5   1.00   2.751e+5  2.42  1.280e+3     No
197  3556.0   3564.6  3572.0 1782.84      422   13.8   1.11   1.620e+5  2.43  9.450e+2     No
198  3698.0   3705.7  3711.0 1853.41      293   16.8   1.44   1.169e+5  2.48  6.300e+2     No
199  3767.0   3776.1  3785.0 1888.61      541   12.9   2.71   2.193e+5  2.50  9.670e+2     No
200  3811.0   3820.7  3826.0 1910.94      383   12.0   1.00   1.570e+5  2.51  6.700e+2     No
201  3855.0   3863.2  3866.0 1932.21      110   28.6   1.00   4.588e+4  2.29  3.010e+2     No
202  3879.0   3884.8  3889.0 1943.00      120   24.8   1.05   5.004e+4  2.53  2.660e+2     No
203  3916.0   3925.6  3931.0 1963.41      149   24.2   1.00   6.297e+4  2.55  3.890e+2     No
204  4027.0   4037.9  4043.0 2019.56      691    7.5   1.83   2.986e+5  2.58  8.780e+2     No
205  4079.0   4089.4  4094.0 2045.36      344   11.5   1.23   1.505e+5  2.59  5.490e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            8.6710E+07    8.6050E+07    9.5970E+12       0.90        u      

   477.30      8.6687E+07            1.00     0.90     0.00
  2      KR          85            1.7110E+10    1.7110E+10    1.3960E+17       0.70        u      

   510.89      1.7103E+10            1.00     6.10     0.00
  3      RU         103            3.9130E+05    3.8730E+05    3.1900E+10      16.10        u      

   496.16      3.9121E+05            1.00    16.10     0.00
  4      RU         106            6.1080E+07    6.1010E+07    4.7250E+13       4.90        u      

   621.77      6.1063E+07            1.00     4.90     0.00
  5      RH         105            7.4140E+05    5.6330E+05    2.2680E+09      36.30        u      

   318.83      7.4125E+05            1.00    36.30     0.00
  6      SB         127            3.8750E+07    3.4880E+07    3.0990E+11       2.10        u      

   254.29      6.2985E+07            3.32     4.70     8.20
   444.26      6.9024E+07            2.95     5.20     8.40
   475.56      1.6955E+07           13.79     7.00   -18.20
   604.78      4.0614E+07            0.95     2.10     2.20
   684.47      1.0372E+07           56.96    11.80   -23.30
   783.93      3.8383E+07            1.01     8.80    -1.00
  7      I         126            2.7720E+06    2.6870E+06    7.4960E+10       7.00        u      

   387.87      7.6653E+05            7.19    22.50   -11.60
   665.96      2.8185E+06            0.96     3.50     0.50
   754.20      1.8072E+06            1.53    25.00    -2.10
  8      I         131            3.7760E+05    3.5900E+05    6.3050E+09      10.60        u      

   364.30      3.7750E+05            1.00    10.60     0.00
  9      I         132            1.4120E+05    1.2450E+05    9.3990E+08      20.40        u      

   523.84      3.0240E+06            0.03     4.20    22.50
   668.04      1.4705E+05            0.96    20.60     0.20
   773.91      3.9728E+04            0.87    20.60   -12.40
   954.62      8.9932E+04            1.57   100.00    -0.60
  10      XE         135            1.0050E+06    3.4600E+05    7.9210E+08      10.00        u      

   248.89      1.0053E+06            1.00    10.00     0.00
   606.90      1.1470E+08            0.00     1.10    93.90
  11      LA         140            7.4370E+05    5.8430E+05    2.5920E+09       9.80        u      

   328.71      6.3835E+04            0.98    28.50   -37.30
   432.63      3.3477E+07            0.02     4.60    21.40
   487.10      6.3851E+05            1.16    12.20    -1.30
   816.02      7.3548E+05            1.01    14.50    -0.10
   867.57      2.6553E+06            0.28    21.50     3.40
  1596.80      7.6464E+05            0.97     5.50     0.50
  12      CE         143            4.9340E+05    3.6760E+05    1.4090E+09      38.90        u      

   294.22      4.5668E+05            1.08    21.60    -0.40
   665.96      5.0173E+05            0.02     3.50     0.50
   718.75      1.3909E+06            0.12    21.80     3.00
  13      PM         151            1.3550E+06    9.6270E+05    3.3300E+09      37.70        u      

   178.60      2.9333E+06            0.11    10.30     5.20
   275.95      1.5086E+06            0.63    32.50     0.30
   339.03      1.2056E+06            0.75    15.60    -0.80
   346.43      2.9071E+07            0.02     3.80    25.10
   444.26      2.4142E+06            0.08     5.20     8.40
   718.75      3.8205E+06            0.24    21.80     3.00
  14      TB         160            9.2740E+06    9.2230E+06    1.3930E+12      16.90        u      

    87.78      9.6966E+06            0.96     5.70     2.20
   216.10      3.4690E+06            2.67    20.20    -8.30
   300.06      7.7874E+06            0.34     1.00   -19.00
  1200.30      1.5998E+07            0.54     6.00     7.10
   879.37      3.7067E+05          177.02   100.00   -24.00
  15      TB         161            2.0540E+06    1.9370E+06    2.9480E+10      28.60        u      

    58.27      2.0535E+06            0.01     4.00     0.00
    74.95      2.3318E+06            0.88    16.50     0.70
    48.93      8.1312E+05            2.53   100.00    -1.50
  16      W         187            7.0270E+07    4.6800E+07    1.4530E+11       1.80        u      

   130.72      7.0250E+07            1.00     1.80     0.00
   480.57      4.4419E+07           14.10     4.60   -12.70
   618.12      4.4454E+07            2.37     3.50   -16.60
   684.47      1.8809E+07           57.16    11.80   -23.30
   773.91      1.9764E+07           17.06    20.60   -12.40
  17      AU         198            1.8600E+05    1.6000E+05    1.0410E+09      18.20        u      

   410.40      1.8595E+05            1.00    18.20     0.00
  18      TL         200            5.2450E+05    3.6150E+05    1.1840E+09      19.50        u      

   828.71      9.4303E+06            0.02     3.10    30.30
  1207.60      5.2438E+05            1.00    19.50     0.00
  19      BI         212            2.0270E+09    1.3410E+05    1.7700E+11      19.10        u      

   278.81      2.0266E+09            0.01     2.00     0.00
   581.16      2.0266E+09            1.00    19.10     0.00
  20      TH         227            1.0910E+08    1.0670E+08    4.2410E+12      20.30        u      

   268.01      1.1130E+08            0.98    10.30     0.20
   339.03      9.7018E+07            0.37    15.60    -0.80
   444.26      1.9428E+08            0.10     5.20     8.40
  21      U         237            3.0890E+06    2.9090E+06    4.3310E+10      10.80        u      

    58.27      3.0883E+06            0.31     4.00     0.00
    97.13      3.0883E+06            1.00     6.40     0.00
   117.91      4.1636E+05            0.89    28.70   -22.40
   206.47      3.0883E+06            0.26     2.30     0.00
  22      NP         239            1.4990E+07    1.2630E+07    7.3340E+10       2.00        u      

   117.91      2.0211E+06           10.03    28.70   -22.40
   228.62      2.0335E+06           12.64    28.20   -22.60
   278.81      1.4991E+07            0.99     2.00     0.00


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:38
==============================================================================================================
SN:290_014.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.1941 ZT: 289.5990(2018) CT: 290.1715 CL:    30
NCHAN:4096   Live:    30.0   True:    32.6   Delta: 0.5838   Rate:386540   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:41:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:20:38
==============================================================================================================
