
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:18:05
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
 68  1272.0   1289.5  1307.0  644.84     2202    3.4   3.26   6.377e+5  1.48  4.867e+3     No
 69  1292.0   1307.7  1315.0  653.98      450   14.1   2.25   1.320e+5  1.49  3.003e+3     No
 70  1308.0   1326.5  1347.0  663.38      832    7.6   2.92   2.474e+5  1.50  3.440e+3     No
 71  1308.0   1331.7  1347.0  665.95     3117    2.6   2.92   9.303e+5  1.50  5.710e+3    Yes
 72  1344.0   1356.2  1368.0  678.20      626    9.8   3.47   1.899e+5  1.51  3.108e+3     No
 73  1358.0   1368.9  1393.0  684.57      747    8.4   3.06   2.287e+5  1.52  3.119e+3     No
 74  1358.0   1379.0  1393.0  689.62     4458    2.0   3.06   1.374e+6  1.52  6.757e+3     No
 75  1405.0   1414.9  1435.0  707.59      361   15.4   2.21   1.139e+5  1.54  2.377e+3     No
 76  1405.0   1422.9  1435.0  711.60      441   12.5   2.21   1.398e+5  1.55  2.453e+3     No
 77  1427.0   1436.6  1459.0  718.42      376   14.3   2.31   1.203e+5  1.55  2.324e+3     No
 78  1493.0   1508.2  1528.0  754.27      308   16.3   2.04   1.029e+5  1.59  2.150e+3    Yes
 79  1511.0   1530.2  1547.0  765.24      199   24.0   1.69   6.730e+4  1.60  1.953e+3    Yes
 80  1548.0   1556.2  1593.0  778.27      187   29.0  13.77   6.435e+4  1.61  2.107e+3     No
 81  1548.0   1568.3  1593.0  784.32    17109    0.8  13.77   5.929e+6  1.62  1.889e+4     No
 82  1548.0   1581.5  1593.0  790.94       27  166.1  13.77   9.566e+3  1.63  1.654e+3     No
 83  1622.0   1631.2  1652.0  815.79      274   18.8   2.82   9.846e+4  1.65  1.830e+3    Yes
 84  1622.0   1639.2  1652.0  819.76      763    7.0   2.82   2.753e+5  1.65  2.275e+3     No
 85  1641.0   1657.2  1682.0  828.79     4932    1.7   2.89   1.798e+6  1.66  6.442e+3     No
 86  1641.0   1669.7  1682.0  835.02      286   16.8   2.89   1.050e+5  1.67  1.812e+3     No
 87  1670.0   1682.8  1711.0  841.61      239   19.8   1.98   8.815e+4  1.68  1.759e+3     No
 88  1670.0   1692.1  1711.0  846.22     1316    4.3   1.98   4.889e+5  1.68  2.783e+3     No
 89  1696.0   1717.0  1757.0  858.69      909    5.8   1.90   3.423e+5  1.69  7.030e+3     No
 90  1696.0   1724.4  1757.0  862.42      572    8.4   1.90   2.163e+5  1.70  6.727e+3     No
 91  1696.0   1734.4  1757.0  867.42      258   17.6   1.90   9.813e+4  1.70  6.458e+3    Yes
 92  1696.0   1742.8  1757.0  871.59     2409    2.9   1.90   9.192e+5  1.70  8.647e+3     No
 93  1786.0   1799.6  1842.0  900.00      347   12.6   1.89   1.364e+5  1.73  1.543e+3     No
 94  1786.0   1811.8  1842.0  906.13     1458    3.8   1.89   5.765e+5  1.74  2.661e+3     No
 95  1786.0   1823.1  1842.0  911.79      282   14.8   1.89   1.123e+5  1.74  1.492e+3     No
 96  1843.0   1862.3  1882.0  931.37      148   27.1   1.16   6.003e+4  1.76  1.346e+3     No
 97  1865.0   1887.2  1899.0  943.83      479    9.5   0.99   1.968e+5  1.77  1.632e+3     No
 98  1889.0   1901.6  1922.0  951.04      988    5.2   2.01   4.093e+5  1.78  2.123e+3     No
 99  1922.0   1944.7  1966.0  972.60      692    6.9   2.11   2.928e+5  1.80  1.916e+3     No
100  1947.0   1967.7  2005.0  984.11      727    6.5   1.05   3.109e+5  1.81  1.850e+3     No
101  1947.0   1980.1  2005.0  990.32     2221    2.8   1.05   9.556e+5  1.82  3.301e+3     No
102  1947.0   1994.6  2005.0  997.57      172   23.2   1.05   7.472e+4  1.83  1.203e+3     No
103  1996.0   2008.6  2030.0 1004.58      200   20.0   1.48   8.710e+4  1.83  1.240e+3     No
104  2009.0   2032.5  2063.0 1016.52      346   11.8   2.46   1.527e+5  1.84  1.426e+3     No
105  2009.0   2043.9  2063.0 1022.21      277   14.5   2.46   1.226e+5  1.85  1.357e+3     No
106  2045.0   2063.7  2085.0 1032.12      451    9.3   1.96   2.020e+5  1.86  1.464e+3     No
107  2171.0   2183.4  2200.0 1092.02      662    6.9   3.26   3.127e+5  1.92  1.637e+3     No
108  2231.0   2258.5  2280.0 1129.58      437    8.8   1.32   2.130e+5  1.95  1.282e+3     No
109  2276.0   2298.9  2318.0 1149.78      364   10.9   4.21   1.803e+5  1.97  1.291e+3     No
110  2332.0   2343.9  2363.0 1172.29      498    8.4   2.25   2.516e+5  1.99  1.362e+3     No
111  2349.0   2367.4  2391.0 1184.05     1155    4.3   1.75   5.880e+5  2.00  2.040e+3     No
112  2349.0   2379.8  2391.0 1190.23      223   17.8   1.75   1.140e+5  2.01  1.137e+3     No
113  2389.0   2399.6  2442.0 1200.14     1059    4.9   2.60   5.451e+5  2.01  1.966e+3     No
114  2389.0   2414.3  2442.0 1207.49      308   12.6   2.60   1.593e+5  2.02  1.202e+3     No
115  2389.0   2426.1  2442.0 1213.40      707    6.3   2.60   3.672e+5  2.03  1.590e+3     No
116  2428.0   2442.4  2464.0 1221.53      102   35.5   2.84   5.313e+4  2.03  9.770e+2     No
117  2445.0   2467.2  2490.0 1233.99      420    9.3   1.30   2.210e+5  2.05  1.267e+3     No
118  2493.0   2515.8  2539.0 1258.29      369   10.6   2.13   1.970e+5  2.07  1.276e+3     No
119  2532.0   2555.3  2574.0 1278.05      161   22.3   2.68   8.719e+4  2.09  1.038e+3     No
120  2563.0   2575.1  2610.0 1287.93      525    8.0   1.61   2.857e+5  2.09  1.288e+3     No
121  2563.0   2588.4  2610.0 1294.59      143   23.5   1.61   7.792e+4  2.10  8.890e+2     No
122  2672.0   2695.6  2718.0 1348.19      179   17.7   0.86   1.013e+5  2.15  8.350e+2     No
123  2703.0   2724.8  2747.0 1362.80      315   10.8   1.23   1.799e+5  2.16  9.320e+2     No
124  2726.0   2754.4  2785.0 1377.62      965    4.4   1.54   5.567e+5  2.18  1.550e+3     No
125  2839.0   2864.1  2888.0 1432.52      622    5.9   1.27   3.724e+5  2.22  1.134e+3     No
126  2907.0   2930.8  2967.0 1465.86      442    7.5   1.24   2.707e+5  2.25  8.930e+2     No
127  2907.0   2944.5  2967.0 1472.72      120   22.1   1.24   7.363e+4  2.26  5.700e+2     No
128  2962.0   2989.6  3028.0 1495.29     1670    3.0   1.34   1.042e+6  2.28  2.132e+3     No
129  2962.0   3000.8  3028.0 1500.88     2694    2.2   1.34   1.687e+6  2.28  3.147e+3     No
130  3013.0   3041.7  3080.0 1521.34      274   10.6   1.36   1.736e+5  2.30  6.920e+2     No
131  3013.0   3053.2  3080.0 1527.09     1129    3.8   1.36   7.190e+5  2.31  1.543e+3     No
132  3106.0   3116.0  3141.0 1558.48      145   20.1   1.51   9.409e+4  2.33  5.420e+2     No
133  3140.0   3147.3  3183.0 1574.15      165   17.3   0.77   1.083e+5  2.35  4.840e+2     No
134  3140.0   3169.3  3183.0 1585.17     1120    3.8   0.77   7.386e+5  2.36  1.487e+3     No
135  3172.0   3192.2  3208.0 1596.64      853    4.7   3.35   5.667e+5  2.37  1.259e+3    Yes
136  3248.0   3273.0  3297.0 1637.05      191   13.0   1.37   1.297e+5  2.40  4.940e+2     No
137  3303.0   3306.6  3357.0 1653.86      160   18.1   1.58   1.100e+5  2.42  4.810e+2     No
138  3303.0   3329.2  3357.0 1665.16      318    8.8   1.58   2.198e+5  2.43  6.190e+2     No
139  3369.0   3395.9  3422.0 1698.53      178   13.3   1.25   1.252e+5  2.46  4.400e+2     No
140  3411.0   3440.4  3478.0 1720.77      591    5.4   1.25   4.221e+5  2.48  8.510e+2     No
141  3411.0   3452.7  3478.0 1726.94       71   28.6   1.25   5.115e+4  2.48  3.320e+2     No
142  3507.0   3538.8  3561.0 1769.98      546    5.6   1.69   4.006e+5  2.52  7.870e+2     No
143  3542.0   3563.5  3593.0 1782.35      286    8.9   1.05   2.109e+5  2.53  5.130e+2     No
144  3675.0   3675.5  3731.0 1838.39       83   26.3   1.07   6.301e+4  2.58  2.450e+2     No
145  3675.0   3704.2  3731.0 1852.71      234    9.4   1.07   1.795e+5  2.59  4.050e+2     No
146  3744.0   3774.7  3803.0 1887.99      451    6.0   1.81   3.513e+5  2.62  5.960e+2     No
147  3792.0   3819.7  3851.0 1910.50      302    7.5   1.21   2.385e+5  2.64  4.310e+2     No
148  3838.0   3862.8  3912.0 1932.05      131   14.0   0.82   1.045e+5  2.66  2.400e+2     No
149  3838.0   3883.6  3912.0 1942.47      128   12.0   0.82   1.027e+5  2.66  2.270e+2     No
150  4003.0   4036.7  4067.0 2019.03      530    4.8   0.92   4.410e+5  2.73  6.050e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            1.3520E+08    1.3440E+08    1.4970E+13       0.43        u      

   477.27      1.3520E+08          100.00     0.43   100.00
  2      NB          95            6.8030E+04    6.7450E+04    4.9420E+09      24.02        u      

   765.24      6.8030E+04          100.00    24.02   100.00
  3      RU         106            7.5240E+06    7.5180E+06    5.8230E+12       3.11        u      

   621.76      7.5240E+06          100.00     3.11   100.00
  4      TE         132            1.2460E+05    1.1350E+05    8.2940E+08      19.44        u      

   228.43      1.2460E+05          100.00    19.44   100.00
  5      I         126            2.8660E+06    2.8010E+06    7.7510E+10       2.57        u      

   665.95      2.8770E+06           99.62     2.60   100.00
   754.27      2.5330E+06          113.13    16.26   100.00
  6      I         131            5.8800E+05    5.6660E+05    9.8220E+09       4.82        u      

   364.33      5.8800E+05          100.00     4.82   100.00
  7      CS         134            1.4980E+06    1.4980E+06    2.3440E+12       2.03        u      

   604.73      1.4980E+06          100.00     2.03   100.00
  8      LA         140            6.8350E+05    5.7220E+05    2.3830E+09       3.88        u      

   328.80      6.6050E+05          103.49    19.87   100.00
   432.64      4.7850E+07            1.43     2.07   100.00
   486.95      5.1220E+05          133.45    10.37   100.00
   815.79      4.9960E+05          136.82    18.77   100.00
   867.42      2.1020E+06           32.52    17.61   100.00
  1596.64      7.1130E+05           96.10     4.71   100.00
  9      PA         231            1.9680E+08    1.9680E+08    1.0510E+23       0.60        u      

   300.05      3.2750E+08           60.09     0.54   100.00
   302.34      8.7050E+07          226.07     1.85   100.00


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:18:08
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 01:01:04.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: unisampo  Peaks: 150  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 01:03:39.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   103.0    116.9   130.0   58.32    14361    1.3   8.99   4.276e+6  0.75  3.564e+4     No
  2   132.0    145.6   160.0   72.68     1359   11.4   1.36   2.321e+5  0.77  2.333e+4     No
  3   132.0    150.1   160.0   74.89     2052    7.6   1.36   3.248e+5  0.77  2.419e+4     No
  4   168.0    175.9   188.0   87.83    15601    1.4  13.75   1.651e+6  0.79  4.104e+4     No
  5   179.0    194.5   205.0   97.12     8377    2.3   1.34   8.223e+5  0.81  3.556e+4     No
  6   224.0    239.2   247.0  119.49     4344    4.7   5.50   3.684e+5  0.84  3.919e+4     No
  7   240.0    247.7   258.0  123.74     1466   13.6   8.92   1.225e+5  0.85  3.687e+4     No
  8   249.0    261.6   278.0  130.70    67841    0.5   8.15   5.684e+6  0.86  1.042e+5     No
  9   299.0    311.1   326.0  155.44     1370   14.1   0.51   1.157e+5  0.90  3.653e+4     No
 10   349.0    357.4   363.0  178.60     3811    5.7   4.62   3.445e+5  0.93  3.951e+4     No
 11   358.0    364.5   377.0  182.15     7586    2.9   8.53   6.978e+5  0.93  4.282e+4     No
 12   400.0    413.1   428.0  206.50    24994    1.0   3.87   2.569e+6  0.97  5.536e+4     No
 13   449.0    457.0   469.0  228.43      890   19.4   1.45   1.000e+5  1.00  2.666e+4    Yes
 14   485.0    497.9   507.0  248.89     3704    4.7   2.45   4.494e+5  1.02  2.704e+4     No
 15   499.0    508.5   521.0  254.22     6427    2.8   6.66   7.945e+5  1.03  2.936e+4     No
 16   510.0    522.8   528.0  261.35     4304    4.3  17.49   5.452e+5  1.04  2.695e+4     No
 17   525.0    531.2   550.0  265.54   105900    0.4   9.50   1.361e+7  1.04  1.283e+5     No
 18   525.0    535.9   550.0  267.91     3618    4.7   9.50   4.685e+5  1.05  2.576e+4     No
 19   538.0    552.0   565.0  275.95      926   17.0   2.88   1.232e+5  1.06  2.240e+4     No
 20   538.0    557.7   565.0  278.80    17584    1.2   2.88   2.359e+6  1.06  3.892e+4     No
 21   566.0    580.2   588.0  290.06     9185    2.1  13.23   1.276e+6  1.07  3.090e+4     No
 22   583.0    588.3   597.0  294.11      649   26.1  13.59   9.123e+4  1.08  2.218e+4     No
 23   589.0    600.2   614.0  300.05    54436    0.5   4.77   7.794e+6  1.09  7.548e+4    Yes
 24   589.0    604.8   614.0  302.34    10326    1.9   4.77   1.488e+6  1.09  3.143e+4    Yes
 25   610.0    614.8   635.0  307.35     2042    8.4   1.50   2.987e+5  1.10  2.253e+4     No
 26   644.0    657.7   671.0  328.80      735   19.9   1.79   1.142e+5  1.12  1.979e+4    Yes
 27   662.0    678.0   691.0  338.99     2215    6.6   3.41   3.533e+5  1.13  1.984e+4     No
 28   680.0    692.9   707.0  346.41     8499    1.9   1.97   1.382e+6  1.14  2.412e+4     No
 29   715.0    728.7   744.0  364.33     2704    4.8   0.96   4.598e+5  1.17  1.536e+4    Yes
 30   747.0    759.6   775.0  379.77     2459    5.1   3.81   4.339e+5  1.18  1.384e+4     No
 31   771.0    775.4   791.0  387.69      612   21.0   2.65   1.099e+5  1.19  1.139e+4     No
 32   786.0    795.9   808.0  397.96     1781    6.5   2.60   3.278e+5  1.20  1.142e+4     No
 33   798.0    809.6   820.0  404.81     2648    4.5   1.83   4.953e+5  1.21  1.195e+4     No
 34   811.0    821.0   838.0  410.51      692   15.2   5.18   1.312e+5  1.22  9.632e+3     No
 35   824.0    838.4   861.0  419.20      729   13.7   0.83   1.409e+5  1.23  8.943e+3     No
 36   824.0    846.2   861.0  423.09     1107    9.1   0.83   2.158e+5  1.23  9.194e+3     No
 37   848.0    865.2   881.0  432.64     6002    2.1   1.22   1.195e+6  1.24  1.373e+4    Yes
 38   876.0    888.5   905.0  444.28     3482    3.2   1.94   7.107e+5  1.26  1.075e+4     No
 39   876.0    894.2   905.0  447.10      866   11.2   1.94   1.779e+5  1.26  8.067e+3     No
 40   895.0    906.5   923.0  453.29     1528    6.5   2.38   3.177e+5  1.27  8.547e+3     No
 41   914.0    929.2   947.0  464.61     9539    1.4   1.79   2.031e+6  1.28  1.634e+4     No
 42   932.0    954.5   989.0  477.27    63967    0.4  21.24   1.397e+7  1.30  6.397e+4    Yes
 43   932.0    961.0   989.0  480.54     3607    3.0  21.24   7.926e+5  1.30  3.607e+3     No
 44   932.0    967.2   989.0  483.63     2560    4.0  21.24   5.660e+5  1.30  2.560e+3     No
 45   932.0    973.8   989.0  486.95      882   10.4  21.24   1.963e+5  1.31  8.820e+2    Yes
 46   977.0    991.7  1008.0  495.89     1469    6.4   3.09   3.325e+5  1.32  7.957e+3     No
 47   995.0   1021.7  1034.0  510.90   349314    0.2  57.83   8.130e+7  2.69  3.681e+5     No
 48  1030.0   1036.1  1046.0  518.12    16500    1.1  31.47   3.891e+6  1.34  2.400e+4     No
 49  1039.0   1047.6  1064.0  523.84     4132    2.6   3.95   9.844e+5  1.35  9.396e+3     No
 50  1065.0   1082.3  1091.0  541.20     4846    2.2   4.21   1.191e+6  1.37  9.114e+3     No
 51  1085.0   1092.4  1105.0  546.29     1067    7.6   2.51   2.645e+5  1.37  5.121e+3     No
 52  1096.0   1113.2  1129.0  556.69      370   19.3   3.39   9.337e+4  1.38  4.474e+3     No
 53  1096.0   1120.1  1129.0  560.10      502   15.5   3.39   1.274e+5  1.39  4.716e+3     No
 54  1121.0   1130.6  1141.0  565.35     1724    5.1   4.67   4.414e+5  1.39  5.933e+3     No
 55  1121.0   1134.3  1141.0  567.24     3088    3.2   4.67   7.928e+5  1.39  7.289e+3     No
 56  1137.0   1144.6  1185.0  572.36    12001    1.2   1.53   3.108e+6  1.40  1.200e+4     No
 57  1137.0   1154.2  1185.0  577.19     5648    1.9   1.53   1.474e+6  1.40  5.648e+3     No
 58  1137.0   1162.1  1185.0  581.13      814    8.9   1.53   2.137e+5  1.41  8.140e+2     No
 59  1137.0   1169.3  1185.0  584.71      672   10.8   1.53   1.775e+5  1.41  6.720e+2     No
 60  1175.0   1182.7  1205.0  591.41      289   24.6   2.38   7.728e+4  1.42  3.789e+3     No
 61  1175.0   1192.2  1205.0  596.20     1552    5.0   2.38   4.175e+5  1.43  5.038e+3     No
 62  1197.0   1209.3  1234.0  604.73     5360    2.0   8.10   1.462e+6  1.43  8.770e+3    Yes
 63  1197.0   1213.6  1234.0  606.90    21372    0.8   8.10   5.847e+6  1.44  2.483e+4     No
 64  1197.0   1223.7  1234.0  611.95     2824    3.2   8.10   7.786e+5  1.44  6.396e+3     No
 65  1226.0   1236.0  1260.0  618.11     5669    1.9   2.77   1.578e+6  1.45  8.934e+3     No
 66  1226.0   1243.3  1260.0  621.76     2667    3.1   2.77   7.465e+5  1.45  5.813e+3    Yes
 67  1246.0   1265.5  1286.0  632.85     3602    2.4   2.46   1.025e+6  1.46  6.510e+3     No
 68  1272.0   1289.5  1307.0  644.84     2202    3.4   3.26   6.377e+5  1.48  4.867e+3     No
 69  1292.0   1307.7  1315.0  653.98      450   14.1   2.25   1.320e+5  1.49  3.003e+3     No
 70  1308.0   1326.5  1347.0  663.38      832    7.6   2.92   2.474e+5  1.50  3.440e+3     No
 71  1308.0   1331.7  1347.0  665.95     3117    2.6   2.92   9.303e+5  1.50  5.710e+3    Yes
 72  1344.0   1356.2  1368.0  678.20      626    9.8   3.47   1.899e+5  1.51  3.108e+3     No
 73  1358.0   1368.9  1393.0  684.57      747    8.4   3.06   2.287e+5  1.52  3.119e+3     No
 74  1358.0   1379.0  1393.0  689.62     4458    2.0   3.06   1.374e+6  1.52  6.757e+3     No
 75  1405.0   1414.9  1435.0  707.59      361   15.4   2.21   1.139e+5  1.54  2.377e+3     No
 76  1405.0   1422.9  1435.0  711.60      441   12.5   2.21   1.398e+5  1.55  2.453e+3     No
 77  1427.0   1436.6  1459.0  718.42      376   14.3   2.31   1.203e+5  1.55  2.324e+3     No
 78  1493.0   1508.2  1528.0  754.27      308   16.3   2.04   1.029e+5  1.59  2.150e+3    Yes
 79  1511.0   1530.2  1547.0  765.24      199   24.0   1.69   6.730e+4  1.60  1.953e+3    Yes
 80  1548.0   1556.2  1593.0  778.27      187   29.0  13.77   6.435e+4  1.61  2.107e+3     No
 81  1548.0   1568.3  1593.0  784.32    17109    0.8  13.77   5.929e+6  1.62  1.889e+4     No
 82  1548.0   1581.5  1593.0  790.94       27  166.1  13.77   9.566e+3  1.63  1.654e+3     No
 83  1622.0   1631.2  1652.0  815.79      274   18.8   2.82   9.846e+4  1.65  1.830e+3    Yes
 84  1622.0   1639.2  1652.0  819.76      763    7.0   2.82   2.753e+5  1.65  2.275e+3     No
 85  1641.0   1657.2  1682.0  828.79     4932    1.7   2.89   1.798e+6  1.66  6.442e+3     No
 86  1641.0   1669.7  1682.0  835.02      286   16.8   2.89   1.050e+5  1.67  1.812e+3     No
 87  1670.0   1682.8  1711.0  841.61      239   19.8   1.98   8.815e+4  1.68  1.759e+3     No
 88  1670.0   1692.1  1711.0  846.22     1316    4.3   1.98   4.889e+5  1.68  2.783e+3     No
 89  1696.0   1717.0  1757.0  858.69      909    5.8   1.90   3.423e+5  1.69  7.030e+3     No
 90  1696.0   1724.4  1757.0  862.42      572    8.4   1.90   2.163e+5  1.70  6.727e+3     No
 91  1696.0   1734.4  1757.0  867.42      258   17.6   1.90   9.813e+4  1.70  6.458e+3    Yes
 92  1696.0   1742.8  1757.0  871.59     2409    2.9   1.90   9.192e+5  1.70  8.647e+3     No
 93  1786.0   1799.6  1842.0  900.00      347   12.6   1.89   1.364e+5  1.73  1.543e+3     No
 94  1786.0   1811.8  1842.0  906.13     1458    3.8   1.89   5.765e+5  1.74  2.661e+3     No
 95  1786.0   1823.1  1842.0  911.79      282   14.8   1.89   1.123e+5  1.74  1.492e+3     No
 96  1843.0   1862.3  1882.0  931.37      148   27.1   1.16   6.003e+4  1.76  1.346e+3     No
 97  1865.0   1887.2  1899.0  943.83      479    9.5   0.99   1.968e+5  1.77  1.632e+3     No
 98  1889.0   1901.6  1922.0  951.04      988    5.2   2.01   4.093e+5  1.78  2.123e+3     No
 99  1922.0   1944.7  1966.0  972.60      692    6.9   2.11   2.928e+5  1.80  1.916e+3     No
100  1947.0   1967.7  2005.0  984.11      727    6.5   1.05   3.109e+5  1.81  1.850e+3     No
101  1947.0   1980.1  2005.0  990.32     2221    2.8   1.05   9.556e+5  1.82  3.301e+3     No
102  1947.0   1994.6  2005.0  997.57      172   23.2   1.05   7.472e+4  1.83  1.203e+3     No
103  1996.0   2008.6  2030.0 1004.58      200   20.0   1.48   8.710e+4  1.83  1.240e+3     No
104  2009.0   2032.5  2063.0 1016.52      346   11.8   2.46   1.527e+5  1.84  1.426e+3     No
105  2009.0   2043.9  2063.0 1022.21      277   14.5   2.46   1.226e+5  1.85  1.357e+3     No
106  2045.0   2063.7  2085.0 1032.12      451    9.3   1.96   2.020e+5  1.86  1.464e+3     No
107  2171.0   2183.4  2200.0 1092.02      662    6.9   3.26   3.127e+5  1.92  1.637e+3     No
108  2231.0   2258.5  2280.0 1129.58      437    8.8   1.32   2.130e+5  1.95  1.282e+3     No
109  2276.0   2298.9  2318.0 1149.78      364   10.9   4.21   1.803e+5  1.97  1.291e+3     No
110  2332.0   2343.9  2363.0 1172.29      498    8.4   2.25   2.516e+5  1.99  1.362e+3     No
111  2349.0   2367.4  2391.0 1184.05     1155    4.3   1.75   5.880e+5  2.00  2.040e+3     No
112  2349.0   2379.8  2391.0 1190.23      223   17.8   1.75   1.140e+5  2.01  1.137e+3     No
113  2389.0   2399.6  2442.0 1200.14     1059    4.9   2.60   5.451e+5  2.01  1.966e+3     No
114  2389.0   2414.3  2442.0 1207.49      308   12.6   2.60   1.593e+5  2.02  1.202e+3     No
115  2389.0   2426.1  2442.0 1213.40      707    6.3   2.60   3.672e+5  2.03  1.590e+3     No
116  2428.0   2442.4  2464.0 1221.53      102   35.5   2.84   5.313e+4  2.03  9.770e+2     No
117  2445.0   2467.2  2490.0 1233.99      420    9.3   1.30   2.210e+5  2.05  1.267e+3     No
118  2493.0   2515.8  2539.0 1258.29      369   10.6   2.13   1.970e+5  2.07  1.276e+3     No
119  2532.0   2555.3  2574.0 1278.05      161   22.3   2.68   8.719e+4  2.09  1.038e+3     No
120  2563.0   2575.1  2610.0 1287.93      525    8.0   1.61   2.857e+5  2.09  1.288e+3     No
121  2563.0   2588.4  2610.0 1294.59      143   23.5   1.61   7.792e+4  2.10  8.890e+2     No
122  2672.0   2695.6  2718.0 1348.19      179   17.7   0.86   1.013e+5  2.15  8.350e+2     No
123  2703.0   2724.8  2747.0 1362.80      315   10.8   1.23   1.799e+5  2.16  9.320e+2     No
124  2726.0   2754.4  2785.0 1377.62      965    4.4   1.54   5.567e+5  2.18  1.550e+3     No
125  2839.0   2864.1  2888.0 1432.52      622    5.9   1.27   3.724e+5  2.22  1.134e+3     No
126  2907.0   2930.8  2967.0 1465.86      442    7.5   1.24   2.707e+5  2.25  8.930e+2     No
127  2907.0   2944.5  2967.0 1472.72      120   22.1   1.24   7.363e+4  2.26  5.700e+2     No
128  2962.0   2989.6  3028.0 1495.29     1670    3.0   1.34   1.042e+6  2.28  2.132e+3     No
129  2962.0   3000.8  3028.0 1500.88     2694    2.2   1.34   1.687e+6  2.28  3.147e+3     No
130  3013.0   3041.7  3080.0 1521.34      274   10.6   1.36   1.736e+5  2.30  6.920e+2     No
131  3013.0   3053.2  3080.0 1527.09     1129    3.8   1.36   7.190e+5  2.31  1.543e+3     No
132  3106.0   3116.0  3141.0 1558.48      145   20.1   1.51   9.409e+4  2.33  5.420e+2     No
133  3140.0   3147.3  3183.0 1574.15      165   17.3   0.77   1.083e+5  2.35  4.840e+2     No
134  3140.0   3169.3  3183.0 1585.17     1120    3.8   0.77   7.386e+5  2.36  1.487e+3     No
135  3172.0   3192.2  3208.0 1596.64      853    4.7   3.35   5.667e+5  2.37  1.259e+3    Yes
136  3248.0   3273.0  3297.0 1637.05      191   13.0   1.37   1.297e+5  2.40  4.940e+2     No
137  3303.0   3306.6  3357.0 1653.86      160   18.1   1.58   1.100e+5  2.42  4.810e+2     No
138  3303.0   3329.2  3357.0 1665.16      318    8.8   1.58   2.198e+5  2.43  6.190e+2     No
139  3369.0   3395.9  3422.0 1698.53      178   13.3   1.25   1.252e+5  2.46  4.400e+2     No
140  3411.0   3440.4  3478.0 1720.77      591    5.4   1.25   4.221e+5  2.48  8.510e+2     No
141  3411.0   3452.7  3478.0 1726.94       71   28.6   1.25   5.115e+4  2.48  3.320e+2     No
142  3507.0   3538.8  3561.0 1769.98      546    5.6   1.69   4.006e+5  2.52  7.870e+2     No
143  3542.0   3563.5  3593.0 1782.35      286    8.9   1.05   2.109e+5  2.53  5.130e+2     No
144  3675.0   3675.5  3731.0 1838.39       83   26.3   1.07   6.301e+4  2.58  2.450e+2     No
145  3675.0   3704.2  3731.0 1852.71      234    9.4   1.07   1.795e+5  2.59  4.050e+2     No
146  3744.0   3774.7  3803.0 1887.99      451    6.0   1.81   3.513e+5  2.62  5.960e+2     No
147  3792.0   3819.7  3851.0 1910.50      302    7.5   1.21   2.385e+5  2.64  4.310e+2     No
148  3838.0   3862.8  3912.0 1932.05      131   14.0   0.82   1.045e+5  2.66  2.400e+2     No
149  3838.0   3883.6  3912.0 1942.47      128   12.0   0.82   1.027e+5  2.66  2.270e+2     No
150  4003.0   4036.7  4067.0 2019.03      530    4.8   0.92   4.410e+5  2.73  6.050e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            1.3520E+08    1.3440E+08    1.4970E+13       0.43        u      

   477.27      1.3520E+08          100.00     0.43   100.00
  2      NB          95            6.8030E+04    6.7450E+04    4.9420E+09      24.02        u      

   765.24      6.8030E+04          100.00    24.02   100.00
  3      RU         106            7.5240E+06    7.5180E+06    5.8230E+12       3.11        u      

   621.76      7.5240E+06          100.00     3.11   100.00
  4      TE         132            1.2460E+05    1.1350E+05    8.2940E+08      19.44        u      

   228.43      1.2460E+05          100.00    19.44   100.00
