
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:20:00
==============================================================================================================
SN:290_013.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.1701 ZT: 289.5990(2018) CT: 290.1465 CL:    30
NCHAN:4096   Live:    30.0   True:    33.9   Delta: 0.5593   Rate:557694   Gain: 0.50021   Zero: -0.17000
 34   613.0    614.9   618.0  307.42     2780   21.4   1.00   2.148e+5  1.10  7.810e+4     No
 35   635.0    637.9   641.0  318.91     1131   42.0   1.00   9.030e+4  1.18  8.369e+4     No
 36   655.0    659.1   662.0  329.52     3622   15.8   1.18   2.975e+5  1.19  9.523e+4    Yes
 37   672.0    678.3   683.0  339.14     3248   20.8   1.00   2.737e+5  1.21  1.269e+5    Yes
 38   689.0    693.0   697.0  346.50    11884    4.5   1.00   1.021e+6  1.13  9.103e+4     No
 39   725.0    728.8   732.0  364.37     3381   13.6   1.00   3.036e+5  1.24  5.988e+4    Yes
 40   733.0    736.2   738.0  368.06     1249   35.2   1.00   1.132e+5  1.24  4.244e+4     No
 41   738.0    744.2   751.0  372.05     5922   11.1   1.35   5.417e+5  1.24  9.928e+4     No
 42   757.0    760.0   763.0  379.96     3182   11.3   1.00   2.965e+5  1.14  4.593e+4     No
 43   764.0    766.7   769.0  383.35      784   40.4   1.00   7.371e+4  1.15  3.658e+4     No
 44   773.0    775.6   778.0  387.79      992   33.6   1.00   9.418e+4  1.15  3.564e+4    Yes
 45   793.0    795.9   801.0  397.95     2084   18.2   1.00   2.026e+5  1.16  4.836e+4     No
 46   805.0    809.8   817.0  404.91     3960   13.0   1.00   3.912e+5  1.16  6.590e+4     No
 47   818.0    822.7   826.0  411.34     4190   12.2   2.69   4.201e+5  1.30  4.606e+4    Yes
 48   836.0    838.7   843.0  419.36     1059   30.5   1.00   1.082e+5  1.31  3.550e+4     No
 49   843.0    846.5   854.0  423.25     1857   28.0   1.72   1.913e+5  1.31  5.300e+4     No
 50   856.0    860.8   862.0  430.38      720   40.4   1.00   7.540e+4  1.32  2.904e+4     No
 51   862.0    865.3   869.0  432.64     8827    3.6   1.06   9.278e+5  1.32  4.058e+4    Yes
 52   881.0    888.6   891.0  444.32     4912    9.9   2.21   5.294e+5  1.33  4.651e+4    Yes
 53   891.0    894.1   898.0  447.04     1601   21.0   1.11   1.736e+5  1.33  3.168e+4     No
 54   900.0    903.0   904.0  451.49     1026   36.9   1.00   1.123e+5  1.28  1.941e+4     No
 55   904.0    906.7   910.0  453.34     2322   16.4   1.00   2.550e+5  1.28  2.793e+4     No
 56   916.0    929.3   932.0  464.67   209734    0.7   5.22   2.357e+7  1.27  2.716e+5     No
 57   929.0    932.6   937.0  466.33     2095   36.5   2.76   2.363e+5  1.27  1.914e+5     No
 58   948.0    951.3   951.0  475.67     4874   18.1   3.06   5.600e+5  1.27  1.940e+4     No
 59   951.0    954.6   958.0  477.33    82684    1.3   1.06   9.530e+6  1.27  1.175e+5    Yes
 60   958.0    958.8   959.0  479.40     5075   15.1   1.00   5.874e+5  1.27  1.106e+4    Yes
 61   959.0    961.1   965.0  480.58     5343   13.6   1.00   6.199e+5  1.27  3.258e+4     No
 62   965.0    967.4   971.0  483.71     2765   11.2   1.66   3.227e+5  1.25  2.629e+4     No
 63   971.0    974.2   979.0  487.15     1721   18.2   1.00   2.022e+5  1.38  3.050e+4    Yes
 64   987.0    992.2   994.0  496.13     2256   12.9   1.43   2.697e+5  1.39  2.762e+4    Yes
 65   994.0    997.5  1000.0  498.77     1586   16.6   1.00   1.906e+5  1.39  2.427e+4     No
 66  1011.0   1016.0  1016.0  508.04     4374   35.2   3.45   5.347e+5  1.27  3.906e+4     No
 67  1016.0   1022.0  1025.0  511.01   742694    3.6  36.15   9.127e+7  1.27  7.475e+5     No
 68  1025.0   1027.1  1031.0  513.59    10903   36.9  15.30   1.346e+6  1.27  1.473e+5     No
 69  1031.0   1031.8  1033.0  515.93     7924   34.5   8.11   9.826e+5  1.27  2.190e+4     No
 70  1033.0   1036.3  1040.0  518.17    18863   31.0   5.27   2.348e+6  1.27  5.145e+4     No
 71  1042.0   1047.7  1051.0  523.90     5911    5.2   1.00   7.436e+5  1.30  3.144e+4    Yes
 72  1067.0   1070.2  1073.0  535.13      701   31.5   1.00   8.996e+4  1.44  1.566e+4    Yes
 73  1075.0   1081.1  1082.0  540.58    20236    3.9   1.00   2.622e+6  1.44  3.601e+4    Yes
 74  1081.0   1082.9  1087.0  541.47     3599    1.2   1.00   4.670e+5  1.44  3.098e+4     No
 75  1090.0   1092.7  1095.0  546.38      899   22.4   1.00   1.177e+5  1.31  1.297e+4     No
 76  1103.0   1106.9  1109.0  553.48      562   36.1   1.00   7.446e+4  1.46  1.370e+4    Yes
 77  1109.0   1112.8  1116.0  556.46      729   27.8   1.00   9.706e+4  1.46  1.568e+4     No
 78  1117.0   1120.1  1123.0  560.11      943   21.4   1.00   1.264e+5  1.32  1.360e+4     No
 79  1123.0   1130.8  1131.0  565.45     2969   10.5   1.00   4.013e+5  1.37  2.022e+4     No
 80  1131.0   1134.5  1137.0  567.29    35839    1.1   1.00   4.858e+6  1.37  5.039e+4     No
 81  1137.0   1138.2  1138.0  569.18     1572   19.9   1.00   2.138e+5  1.37  5.824e+3     No
 82  1138.0   1144.7  1148.0  572.39    15329    2.2   1.00   2.096e+6  1.37  3.709e+4     No
 83  1148.0   1154.3  1159.0  577.20     7378    4.2   1.00   1.017e+6  1.37  2.842e+4     No
 84  1159.0   1162.3  1167.0  581.22     1172   19.1   1.00   1.626e+5  1.49  1.603e+4    Yes
 85  1167.0   1169.7  1173.0  584.93     1179   16.6   1.00   1.645e+5  1.35  1.237e+4    Yes
 86  1181.0   1183.0  1187.0  591.55      291   60.0   1.00   4.111e+4  1.35  1.150e+4     No
 87  1189.0   1192.4  1200.0  596.26     2741   13.3   3.54   3.894e+5  1.50  2.113e+4     No
 88  1200.0   1203.8  1205.0  601.98      890   26.2   1.00   1.277e+5  1.44  9.679e+3     No
 89  1205.0   1209.4  1210.0  604.79     6841    3.8   1.00   9.849e+5  1.44  1.532e+4    Yes
 90  1210.0   1213.7  1220.0  606.93    26993    1.3   1.00   3.899e+6  1.44  4.550e+4    Yes
 91  1219.0   1223.8  1229.0  611.96     4407    5.6   1.00   6.415e+5  1.46  2.011e+4     No
 92  1228.0   1236.2  1239.0  618.17     8838    3.7   1.00   1.299e+6  1.52  2.604e+4    Yes
 93  1239.0   1243.5  1249.0  621.83     4684    5.7   1.00   6.922e+5  1.52  2.012e+4    Yes
 94  1259.0   1265.6  1271.0  632.90     6116    6.1   1.82   9.188e+5  1.54  2.337e+4     No
 95  1285.0   1289.7  1295.0  644.94     3463    6.6   1.00   5.295e+5  1.46  1.660e+4     No
 96  1300.0   1307.9  1312.0  654.04     1326   18.8   1.00   2.055e+5  1.56  1.650e+4     No
 97  1319.0   1326.4  1329.0  663.28    17805    1.6   1.00   2.795e+6  1.53  3.051e+4    Yes
 98  1329.0   1331.8  1334.0  665.99     4266    5.3   1.00   6.723e+5  1.53  1.192e+4    Yes
 99  1334.0   1335.8  1339.0  667.98      934   22.9   1.00   1.476e+5  1.53  7.990e+3    Yes
100  1349.0   1355.9  1363.0  678.06     1437   22.3   1.58   2.302e+5  1.58  1.758e+4     No
101  1363.0   1368.6  1373.0  684.40     1061   19.7   1.00   1.714e+5  1.59  1.268e+4    Yes
102  1374.0   1379.0  1383.0  689.62     6070    3.7   1.00   9.873e+5  1.48  1.641e+4     No
103  1391.0   1395.4  1403.0  697.82     1899   14.9   1.33   3.123e+5  1.60  1.465e+4    Yes
104  1410.0   1414.5  1419.0  707.35      549   32.4   1.00   9.143e+4  1.61  9.637e+3     No
105  1419.0   1423.1  1426.0  711.65      713   22.0   1.00   1.194e+5  1.62  7.785e+3     No
106  1431.0   1436.5  1444.0  718.37      740   33.9   1.31   1.251e+5  1.62  1.292e+4    Yes
107  1476.0   1481.8  1485.0  741.04      442   39.0   1.00   7.688e+4  1.49  8.514e+3    Yes
108  1504.0   1508.0  1512.0  754.14      439   35.5   1.00   7.755e+4  1.66  7.654e+3     No
109  1544.0   1547.8  1552.0  774.04      457   33.0   1.00   8.266e+4  1.67  7.158e+3     No
110  1553.0   1556.9  1560.0  778.57      338   41.8   1.00   6.156e+4  1.68  6.269e+3     No
111  1560.0   1567.5  1568.0  783.91    12297    8.4   1.00   2.248e+6  1.68  1.961e+4     No
112  1568.0   1569.3  1576.0  784.81    11441    9.0   1.00   2.094e+6  1.68  2.217e+4     No
113  1616.0   1620.3  1627.0  810.30      331   50.9   1.00   6.251e+4  1.71  8.761e+3     No
114  1629.0   1632.8  1635.0  816.55     1381   10.5   1.00   2.623e+5  1.71  6.048e+3    Yes
115  1635.0   1639.1  1645.0  819.69     1092   13.2   1.03   2.081e+5  1.71  8.289e+3    Yes
116  1650.0   1657.2  1665.0  828.79     6059    4.5   2.03   1.166e+6  1.72  1.650e+4    Yes
117  1666.0   1669.4  1672.0  834.87      454   27.6   1.00   8.803e+4  1.56  4.755e+3     No
118  1680.0   1682.9  1687.0  841.63      434   30.0   1.00   8.468e+4  1.57  5.228e+3     No
119  1687.0   1692.2  1696.0  846.30     2048    7.6   1.00   4.017e+5  1.74  7.935e+3     No
120  1709.0   1717.4  1720.0  858.89     1856    8.3   1.00   3.690e+5  1.75  8.630e+3     No
121  1720.0   1724.4  1728.0  862.37      908   16.0   1.00   1.812e+5  1.75  6.093e+3     No
122  1732.0   1735.1  1737.0  867.73      516   24.6   1.00   1.037e+5  1.59  3.855e+3    Yes
123  1737.0   1742.9  1747.0  871.65     2922    5.2   1.00   5.888e+5  1.59  9.144e+3     No
124  1747.0   1749.5  1756.0  874.91      259   53.0   1.00   5.247e+4  1.60  6.098e+3     No
125  1757.0   1763.2  1768.0  881.81     1330   12.8   1.00   2.709e+5  1.77  7.780e+3     No
126  1771.0   1775.6  1779.0  887.97      516   25.1   1.00   1.058e+5  1.78  4.998e+3     No
127  1794.0   1799.0  1806.0  899.70     6639    3.2   1.73   1.377e+6  1.68  1.307e+4     No
128  1808.0   1812.2  1816.0  906.30     1731    8.4   1.00   3.615e+5  1.79  6.106e+3     No
129  1820.0   1824.7  1828.0  912.54      288   42.9   1.00   6.061e+4  1.80  4.670e+3     No
130  1835.0   1837.8  1840.0  919.08      196   48.5   1.00   4.149e+4  1.63  3.028e+3     No
131  1857.0   1860.8  1864.0  930.62      226   51.1   1.00   4.846e+4  1.79  3.960e+3     No
132  1877.0   1887.1  1893.0  943.77      781   27.2   1.00   1.695e+5  1.82  8.573e+3     No
133  1894.0   1901.9  1908.0  951.15     1541   11.4   1.00   3.370e+5  1.83  7.872e+3     No
134  1920.0   1922.8  1925.0  961.59      185   50.5   1.00   4.094e+4  1.66  2.765e+3     No
135  1925.0   1932.4  1940.0  966.42      663   30.6   1.57   1.472e+5  1.84  8.019e+3     No
136  1940.0   1945.1  1949.0  972.79     1055   13.7   1.00   2.358e+5  1.85  5.463e+3     No
137  1964.0   1968.0  1972.0  984.21      824   15.4   1.00   1.862e+5  1.86  4.663e+3     No
138  1973.0   1980.4  1987.0  990.42     2963    6.3   1.00   6.732e+5  1.86  9.583e+3     No
139  2006.0   2008.7  2011.0 1004.60      181   50.4   1.00   4.175e+4  1.70  2.583e+3     No
140  2028.0   2032.4  2036.0 1016.45      524   23.1   1.00   1.220e+5  1.88  4.007e+3     No
141  2036.0   2039.0  2041.0 1019.75      129   68.8   1.00   3.026e+4  1.71  2.485e+3     No
142  2041.0   2044.7  2048.0 1022.56      482   22.3   1.00   1.130e+5  1.71  3.582e+3     No
143  2054.0   2063.7  2069.0 1032.11    10344    1.9   1.00   2.444e+6  1.78  1.614e+4     No
144  2068.0   2073.2  2076.0 1036.86      539   19.3   1.00   1.280e+5  1.90  3.936e+3     No
145  2076.0   2078.7  2082.0 1039.58      102   99.0   1.00   2.429e+4  1.90  2.720e+3     No
146  2084.0   2093.2  2099.0 1046.84     4607    4.1   1.00   1.103e+6  1.87  1.056e+4    Yes
147  2119.0   2122.7  2127.0 1061.59      278   38.8   1.00   6.750e+4  1.74  3.377e+3     No
148  2158.0   2162.8  2167.0 1081.68      396   28.3   1.00   9.784e+4  1.94  3.681e+3     No
149  2167.0   2171.4  2175.0 1085.95      461   23.0   1.00   1.145e+5  1.94  3.219e+3     No
150  2176.0   2183.7  2190.0 1092.11     1229   15.4   2.71   3.066e+5  1.94  5.944e+3     No
151  2197.0   2200.6  2205.0 1100.58      580   18.7   1.15   1.457e+5  1.77  3.405e+3     No
152  2251.0   2258.5  2264.0 1129.55      678   22.2   1.22   1.746e+5  1.97  4.925e+3     No
153  2295.0   2301.0  2304.0 1150.79      536   23.1   1.65   1.407e+5  1.99  3.556e+3     No
154  2304.0   2308.1  2314.0 1154.33      644   17.8   1.00   1.694e+5  1.99  3.926e+3     No
155  2336.0   2338.3  2341.0 1169.46      107   72.9   1.00   2.867e+4  1.82  1.923e+3     No
156  2340.0   2344.7  2353.0 1172.66      646   21.5   1.00   1.725e+5  2.01  4.851e+3     No
157  2359.0   2367.4  2372.0 1184.02     1438   10.2   1.00   3.865e+5  2.02  5.745e+3     No
158  2388.0   2392.6  2395.0 1196.60      586   18.5   1.00   1.590e+5  2.03  3.074e+3     No
159  2395.0   2399.9  2406.0 1200.27     1621    7.0   1.00   4.406e+5  2.03  5.093e+3     No
160  2409.0   2415.6  2419.0 1208.12      744   15.7   1.00   2.033e+5  2.04  3.822e+3     No
161  2419.0   2425.5  2430.0 1213.05      943   13.0   1.08   2.585e+5  2.04  4.546e+3     No
162  2435.0   2442.8  2448.0 1221.71     3326    4.6   1.00   9.163e+5  1.85  7.382e+3     No
163  2464.0   2467.8  2472.0 1234.20      352   30.3   1.00   9.776e+4  1.86  2.917e+3     No
164  2489.0   2494.3  2499.0 1247.46      351   33.8   1.00   9.832e+4  2.07  3.704e+3     No
165  2501.0   2503.5  2508.0 1252.10      133   68.7   1.00   3.756e+4  1.87  2.543e+3     No
166  2512.0   2517.0  2520.0 1258.82      454   23.9   1.00   1.283e+5  2.07  3.064e+3     No
167  2528.0   2531.1  2536.0 1265.88      393   28.3   1.53   1.114e+5  1.88  2.932e+3     No
168  2538.0   2541.7  2545.0 1271.20      161   57.7   1.00   4.597e+4  1.88  2.381e+3     No
169  2550.0   2555.9  2559.0 1278.27      238   44.4   1.00   6.806e+4  1.89  3.091e+3     No
170  2569.0   2575.2  2579.0 1287.96      629   18.3   1.07   1.808e+5  2.10  3.591e+3     No
171  2585.0   2588.7  2592.0 1294.69      214   42.4   1.00   6.198e+4  1.90  2.223e+3     No
172  2682.0   2685.6  2688.0 1343.16      241   33.3   1.00   7.170e+4  1.93  1.894e+3     No
173  2719.0   2725.6  2733.0 1363.16      595   21.4   1.00   1.796e+5  2.15  3.990e+3     No
174  2745.0   2754.8  2763.0 1377.79     1510   11.5   1.00   4.602e+5  2.16  5.619e+3     No
175  2787.0   2794.8  2805.0 1397.80      342   41.7   1.00   1.057e+5  2.17  4.524e+3     No
176  2812.0   2815.7  2819.0 1408.24      152   54.3   1.00   4.728e+4  1.98  1.787e+3     No
177  2857.0   2864.7  2870.0 1432.75      778   15.3   1.00   2.462e+5  2.20  3.451e+3     No
178  2874.0   2879.9  2883.0 1440.35      218   40.7   1.00   6.948e+4  2.21  2.157e+3     No
179  2926.0   2931.5  2938.0 1466.16      567   18.9   1.00   1.836e+5  2.22  2.887e+3     No
180  2985.0   2990.3  2994.0 1495.58     2233    6.8   3.09   7.356e+5  2.03  4.101e+3     No
181  2994.0   3001.4  3007.0 1501.13     3514    3.5   1.00   1.162e+6  2.03  6.061e+3     No
182  3039.0   3043.0  3047.0 1521.94      332   25.5   1.00   1.113e+5  2.05  1.859e+3     No
183  3047.0   3053.6  3059.0 1527.27     1619    7.9   1.39   5.444e+5  2.27  3.789e+3     No
184  3059.0   3068.0  3073.0 1534.45     1407    9.1   1.00   4.753e+5  2.27  3.827e+3     No
185  3143.0   3147.4  3150.0 1574.14      218   32.4   1.00   7.565e+4  2.08  1.380e+3     No
186  3154.0   3163.8  3165.0 1582.34      904   11.1   1.00   3.145e+5  2.30  2.662e+3     No
187  3165.0   3170.0  3177.0 1585.48     1760    6.0   1.00   6.133e+5  2.30  3.794e+3     No
188  3178.0   3183.4  3185.0 1592.17      182   47.5   1.00   6.366e+4  2.31  1.509e+3     No
189  3185.0   3192.8  3197.0 1596.87     1279    8.4   1.39   4.487e+5  2.31  3.542e+3    Yes
190  3199.0   3208.7  3215.0 1604.83     2997    6.1   2.69   1.056e+6  2.10  5.840e+3     No
191  3215.0   3216.9  3219.0 1608.91       72   83.4   1.19   2.562e+4  2.10  9.130e+2     No
192  3268.0   3273.8  3278.0 1637.40      224   40.7   1.00   8.056e+4  2.34  1.854e+3     No
193  3279.0   3281.7  3284.0 1641.32       81   71.1   1.00   2.946e+4  2.12  9.750e+2     No
194  3301.0   3307.0  3311.0 1654.01      284   31.7   1.00   1.031e+5  2.35  1.920e+3     No
195  3325.0   3329.9  3334.0 1665.47      436   19.3   1.00   1.593e+5  2.13  1.877e+3     No
196  3353.0   3356.2  3358.0 1678.62      100   56.8   1.00   3.700e+4  2.14  9.850e+2     No
197  3433.0   3441.0  3446.0 1721.00      814   13.2   1.32   3.068e+5  2.39  2.490e+3     No
198  3460.0   3465.5  3471.0 1733.25      245   34.0   1.00   9.296e+4  2.40  1.690e+3     No
199  3504.0   3511.4  3515.0 1756.26      191   41.0   1.00   7.361e+4  2.42  1.551e+3     No
200  3532.0   3539.7  3544.0 1770.41      809   10.9   1.00   3.133e+5  2.43  2.220e+3     No
201  3557.0   3565.0  3569.0 1783.03      396   21.5   1.00   1.546e+5  2.43  1.726e+3     No
202  3596.0   3600.9  3603.0 1800.99      106   54.6   1.00   4.174e+4  2.21  9.090e+2     No
203  3607.0   3610.3  3612.0 1805.71       95   55.3   1.32   3.774e+4  2.22  7.190e+2     No
204  3639.0   3648.7  3653.0 1824.92      471   18.6   1.00   1.877e+5  2.46  1.909e+3     No
205  3699.0   3705.7  3710.0 1853.44      380   19.9   1.00   1.541e+5  2.48  1.440e+3     No
206  3750.0   3754.6  3757.0 1877.90      124   43.3   1.00   5.115e+4  2.26  7.990e+2     No
207  3769.0   3775.8  3779.0 1888.50      390   21.0   1.84   1.610e+5  2.50  1.299e+3     No
208  3810.0   3820.9  3830.0 1911.06     6539    5.1  11.97   2.723e+6  2.51  8.133e+3     No
209  3835.0   3844.0  3849.0 1922.61      327   23.8   1.00   1.374e+5  2.52  1.475e+3     No
210  3854.0   3859.8  3865.0 1930.52      185   28.9   1.33   7.810e+4  2.29  1.100e+3     No
211  3880.0   3885.8  3889.0 1943.49      173   33.0   1.00   7.359e+4  2.53  8.300e+2     No
212  3921.0   3926.4  3930.0 1963.83      103   51.7   1.00   4.442e+4  2.55  7.410e+2     No
213  3935.0   3940.1  3943.0 1970.69       95   51.7   1.00   4.088e+4  2.31  6.490e+2     No
214  3992.0   3998.4  4004.0 1999.81      285   20.6   1.00   1.243e+5  2.32  9.480e+2     No
215  4027.0   4037.9  4044.0 2019.60      678   11.9   1.35   2.981e+5  2.58  1.562e+3     No
216  4058.0   4062.9  4064.0 2032.09       64   58.4   1.00   2.852e+4  2.34  4.120e+2     No
217  4075.0   4084.3  4094.0 2042.80      647   18.2   2.14   2.875e+5  2.59  1.834e+3     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            9.2400E+07    9.1730E+07    1.0230E+13       1.30        u      

   477.33      9.2377E+07            1.00     1.30     0.00
  2      MO          99            1.6680E+08    1.4480E+08    9.5190E+11       0.80        u      

   182.18      1.6674E+08            1.00     1.00     0.00
   741.04      1.6147E+07          228.72    39.00   -23.90
  3      RU         103            3.0700E+05    3.0400E+05    2.5030E+10      12.90        u      

   496.13      3.0697E+05            1.00    12.90     0.00
  4      RU         106            6.9780E+07    6.9710E+07    5.3990E+13       5.70        u      

   621.83      6.9766E+07            1.00     5.70     0.00
  5      I         126            2.8450E+05    2.7620E+05    7.6950E+09      33.60        u      

   387.79      2.8447E+05            1.00    33.60     0.00
   665.99      5.5217E+05            0.14     5.30     9.20
  6      I         130            1.8720E+05    8.8170E+04    2.0020E+08      31.50        u      

   535.13      1.9286E+05            0.97    31.50     0.10
   540.58      6.7675E+08            0.00     3.90    84.10
   584.93      2.9865E+07            0.01    16.60     6.00
   667.98      1.8228E+05            0.57    22.90    -0.10
   741.04      1.8121E+04            0.94    39.00   -23.90
  7      I         131            3.9240E+05    3.7390E+05    6.5520E+09      13.60        u      

   364.37      3.9226E+05            1.00    13.60     0.00
  8      I         132            7.6410E+04    6.7700E+04    5.0850E+08      60.20        u      

   523.90      2.0282E+06            0.01     5.20    18.60
   667.98      7.4417E+04            0.45    22.90    -0.10
   954.62      1.1834E+05            0.65   100.00     0.40
  9      XE         135            9.9560E+05    3.5830E+05    7.8430E+08      10.80        u      

   248.94      9.9536E+05            1.00    10.80     0.00
   606.93      7.4581E+07            0.00     1.30    76.00
  10      CS         134            1.0100E+06    1.0090E+06    1.5790E+12       3.80        u      

   604.79      1.0094E+06            1.00     3.80     0.00
   795.87      7.9029E+04           41.77   100.00   -11.80
  11      CS         136            2.1060E+05    2.0440E+05    5.7550E+09      52.20        u      

   178.59      9.3196E+05            0.09    13.80     5.60
   276.01      6.7208E+05            0.10    14.80     4.70
   339.14      1.4105E+05            0.36    20.80    -2.40
   819.69      2.1482E+05            0.98    13.20     0.20
  1046.80      5.9399E+05            0.15     4.10    15.80
  12      LA         140            5.9570E+05    4.7280E+05    2.0760E+09      16.10        u      

   329.52      1.0877E+05            0.33    15.70   -28.40
   432.64      3.3376E+07            0.02     3.60    27.30
   487.15      5.5500E+05            1.07    18.20    -0.40
   816.55      1.2584E+06            0.43    10.50     5.00
   867.73      2.3362E+06            0.25    24.60     3.00
  1596.90      5.9243E+05            1.01     8.40    -0.10
  13      TB         161            2.6470E+06    2.5020E+06    3.7980E+10      27.90        u      

    58.30      1.9827E+08            0.01     6.00    16.40
    74.96      2.9690E+06            0.89    14.10     0.80
    48.93      9.5593E+05            2.77   100.00    -1.80
  14      AU         198            5.0790E+05    4.3990E+05    2.8420E+09      12.20        u      

   411.34      5.0781E+05            1.00    12.20     0.00
  15      TH         227            1.2250E+08    1.2000E+08    4.7640E+12      35.60        u      

   268.02      1.2738E+08            0.96     8.90     0.40
   339.14      8.2089E+07            0.41    20.80    -2.40
   444.32      7.7997E+08            0.10     9.90     8.60
  16      TH         228            1.9230E+07    1.5000E+07    2.7900E+13      22.00        u      

    84.65      1.9223E+07            1.00    22.00     0.00
   130.75      3.5100E+08            0.00     2.30    41.40
   216.93      1.3153E+08            0.07     6.70    12.80
  17      PA         231            7.2680E+08    2.2210E+08    1.8070E+19       5.80        u      

   300.10      7.2668E+08            0.99     1.50     0.00
   302.46      4.1157E+08            2.44     3.90   -19.70
   329.52      1.3271E+08            9.85    15.70   -28.40
  18      U         237            3.2470E+06    3.0660E+06    4.5530E+10      38.50        u      

    97.19      3.2467E+06            0.96     9.40     0.00
   206.50      3.2467E+06            0.39     2.40     0.00
  19      NP         239            1.7180E+07    1.4570E+07    8.4020E+10       9.50        u      

   119.52      1.0600E+07            1.62    15.10    -4.10
   228.52      2.4202E+06           13.77    29.60   -20.60
   278.85      1.7579E+07            0.97     2.20     1.00


Page:5                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:04
==============================================================================================================
SN:290_013.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.1701 ZT: 289.5990(2018) CT: 290.1465 CL:    30
NCHAN:4096   Live:    30.0   True:    33.9   Delta: 0.5593   Rate:557694   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:07:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

Line number        Energy      Efficiency      Uncertainty
        0           59.54      2.3590E-04       0.0000E+00  
        1           88.03      6.3360E-04       0.0000E+00  
        2          122.07      7.9810E-04       0.0000E+00  
        3          165.85      7.8760E-04       0.0000E+00  
        4          391.71      3.6760E-04       0.0000E+00  
        5          661.64      2.2470E-04       0.0000E+00  
        6          898.04      1.7000E-04       0.0000E+00  
        7        1,173.21      1.3190E-04       0.0000E+00  
        8        1,332.46      1.1930E-04       0.0000E+00  
        9        1,836.13      8.7800E-05       0.0000E+00  

Shape Number      Value
       0         2.5200E-01
       1         2.7880E-03
       2        -2.7670E+00
       3         2.4430E-03
       4         1.0500E+00
       5         5.0000E-01
       6         1.5820E-07


End of Printout.               anlresprint.php, Ver 1.4, 25FEB2011              Printed: Oct 17 2018 17:20:04
==============================================================================================================
